1686223935.098636,139965837514432,in-event <InotifyEvent: src_path=b'ProxyConfig.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686223935.100286,139966258032704,creating proxy: proxy1
1686223935.119071,139966258032704,creating proxy: proxy2
1686224632.398857,139965812336320,UDP,19525.244829999792,20000,192.168.29.136,46394,593,0,0
1686224633.483227,139965812336320,UDP,1080.382477000967,20000,192.168.29.136,46394,26,0,0
1686224634.485951,139965812336320,UDP,991.5638259990374,20000,192.168.29.136,46394,42,0,0
1686224635.984979,139965812336320,UDP,1488.1075320008676,20000,192.168.29.136,46394,51,0,0
1686224636.516441,139965812336320,UDP,504.59249099912995,20000,192.168.29.136,46394,20,0,0
1686224637.035984,139965812336320,UDP,508.25702200017986,20000,192.168.29.136,46394,13,0,0
1686224639.549105,139965812336320,UDP,2502.4030599997786,20000,192.168.29.136,46394,78,0,0
1686224640.351862,139965812336320,UDP,791.947412000809,20000,192.168.29.136,46394,28,0,0
1686224641.938632,139965812336320,UDP,1576.3264580000396,20000,192.168.29.136,46394,49,0,0
1686224642.154704,139965812336320,UDP,197.61133499923744,20000,192.168.29.136,46394,4,0,0
1686224642.576485,139965812336320,UDP,421.118813999783,20000,192.168.29.136,46394,7,0,0
1686224643.362973,139965812336320,UDP,774.6579480008222,20000,192.168.29.136,46394,11,0,0
1686224643.921546,139965812336320,UDP,547.5719299993216,20000,192.168.29.136,46394,20,0,0
1686224644.359329,139965812336320,UDP,405.35227400141594,20000,192.168.29.136,46394,15,0,0
1686224644.961392,139965812336320,UDP,589.7688850000122,20000,192.168.29.136,46394,22,0,0
1686224651.092395,139965812336320,UDP,6119.544971999858,20000,192.168.29.136,46394,193,0,0
1686224651.858061,139965812336320,UDP,754.0755910013104,20000,192.168.29.136,46394,20,0,0
1686224652.602502,139965812336320,UDP,743.9363780013082,20000,192.168.29.136,46394,22,0,0
1686224653.163684,139965812336320,UDP,470.81981299925246,20000,192.168.29.136,46394,23,0,0
1686224654.365201,139965812336320,UDP,1043.769173000328,20000,192.168.29.136,46394,44,0,0
1686224655.457812,139965812336320,UDP,1081.1085090008419,20000,192.168.29.136,46394,38,0,0
1686224656.072152,139965812336320,UDP,602.5066689999221,20000,192.168.29.136,46394,19,0,0
1686224656.722596,139965812336320,UDP,638.9695020006911,20000,192.168.29.136,46394,15,0,0
1686224657.626029,139965812336320,UDP,892.2936039998604,20000,192.168.29.136,46394,18,0,0
1686224658.346791,139965812336320,UDP,551.4610959999118,20000,192.168.29.136,46394,20,0,0
1686224659.508961,139965812336320,UDP,939.7581899993384,20000,192.168.29.136,46394,26,0,0
1686224660.610235,139965812336320,UDP,1088.4012620008434,20000,192.168.29.136,46394,27,0,0
1686224661.459931,139965812336320,UDP,838.110628999857,20000,192.168.29.136,46394,22,0,0
1686224661.870563,139965812336320,UDP,373.50122800125973,20000,192.168.29.136,46394,14,0,0
1686224663.049550,139965812336320,UDP,1168.3332230004453,20000,192.168.29.136,46394,27,0,0
1686224665.078359,139965812336320,UDP,1995.5619770007615,20000,192.168.29.136,46394,48,0,0
1686224670.841249,139965812336320,UDP,5752.045424000244,20000,192.168.29.136,46394,197,0,0
1686224684.948297,139965812336320,UDP,14089.739090000876,20000,192.168.29.136,46394,424,0,0
1686224685.267785,139965812336320,UDP,308.3932219997223,20000,192.168.29.136,46394,13,0,0
1686224688.052909,139965812336320,UDP,2773.3214979998593,20000,192.168.29.136,46394,90,0,0
1686224689.225271,139965812336320,UDP,1160.7052870003827,20000,192.168.29.136,46394,48,0,0
1686224689.690215,139965812336320,UDP,453.8953900009801,20000,192.168.29.136,46394,14,0,0
1686224690.128399,139965812336320,UDP,432.1272790002695,20000,192.168.29.136,46394,18,0,0
1686224690.472497,139965812336320,UDP,332.5330640000175,20000,192.168.29.136,46394,9,0,0
1686224691.044030,139965812336320,UDP,397.5203469999542,20000,192.168.29.136,46394,16,0,0
1686224691.276038,139965812336320,UDP,215.3251639992959,20000,192.168.29.136,46394,13,0,0
1686224695.587170,139965812336320,UDP,4299.165266000273,20000,192.168.29.136,46394,113,0,0
1686224695.884555,139965812336320,UDP,202.09742200131586,20000,192.168.29.136,46394,6,0,0
1686224696.345784,139965812336320,UDP,454.52340500014543,20000,192.168.29.136,46394,13,0,0
1686224696.679526,139965812336320,UDP,322.7248999992298,20000,192.168.29.136,46394,13,0,0
1686224699.580440,139965812336320,UDP,2889.5848779993685,20000,192.168.29.136,46394,87,0,0
1686224702.726289,139965812336320,UDP,3135.2473389997613,20000,192.168.29.136,46394,104,0,0
