12899.90321921,1248,3002,8,13035,28,1
12899.904097908,1249,3002,8,13034,28,1
12899.904668958,1250,3002,8,13033,28,1
12899.905176872,1251,3002,8,13032,28,1
12899.905681299,1252,3002,8,13031,28,1
12899.90617001,1253,3002,8,13030,28,1
12899.906652375,1254,3002,8,13029,28,1
12899.907143635,1255,3002,8,13028,28,1
12899.912972912,1256,3002,8,13027,28,1
12899.913873825,1257,3002,8,13026,28,1
12899.914499624,1258,3002,8,13025,28,1
12899.925629767,1259,3002,8,13024,28,1
12899.931698772,1260,3002,8,13023,28,1
12899.932333229,1261,3002,8,13022,28,1
12899.943572295,1262,3002,8,13021,28,1
12899.949557386,1263,3002,8,13020,28,1
12899.955296655,1264,3002,8,13019,28,1
12899.960905034,1265,3002,8,13018,28,1
12899.972349895,1266,3002,8,13017,28,1
12899.983641682,1267,3002,8,13016,28,1
12899.995072227,1268,3002,8,13015,28,1
12900.006160101,1269,3002,8,13014,28,1
12900.017566669,1270,3002,8,13013,28,1
12900.017886683,1271,3002,8,13012,28,1
12900.023509556,1272,3002,8,13011,28,1
12900.023764035,1273,3002,8,13010,28,1
12900.0239441,1274,3002,8,13009,28,1
12900.024143229,1275,3002,8,13008,28,1
12900.024327975,1276,3002,8,13007,28,1
12900.024497802,1277,3002,8,13006,28,1
12900.024670261,1278,3002,8,13005,28,1
12900.024842127,1279,3002,8,13004,28,1
12900.025002156,1280,3002,8,13003,28,1
12900.037347908,1283,3002,8,13000,28,1
12900.043495583,1284,3002,8,12999,28,1
12900.049276178,1285,3002,8,12998,28,1
12900.049520974,1286,3002,8,12997,28,1
12900.060124781,1287,3002,8,12996,28,1
12900.071356804,1288,3002,8,12995,28,1
12900.087859208,1289,3002,8,12994,28,1
12900.099179589,1290,3002,8,12993,28,1
12900.110570132,1291,3002,8,12992,28,1
12900.121671821,1292,3002,8,12991,28,1
12900.127874589,1293,3002,8,12990,28,1
12900.133540472,1294,3002,8,12989,28,1
12900.139118302,1295,3002,8,12988,28,1
12900.155509936,1296,3002,8,12987,28,1
12900.166493426,1297,3002,8,12986,28,1
12900.177540085,1298,3002,8,12985,28,1
12900.188742018,1299,3002,8,12984,28,1
12900.199977932,1300,3002,8,12983,28,1
12900.211123495,1301,3002,8,12982,28,1
12900.227422251,1302,3002,8,12981,28,1
12900.243432233,1303,3002,8,12980,28,1
12900.259438504,1304,3002,8,12979,28,1
12900.27072145,1305,3002,8,12978,28,1
12900.282057072,1306,3002,8,12977,28,1
12900.293212295,1307,3002,8,12976,28,1
12900.304745961,1308,3002,8,12975,28,1
12900.310515064,1309,3002,8,12974,28,1
12900.321495519,1310,3002,8,12973,28,1
12900.33244357,1311,3002,8,12972,28,1
12900.343563322,1312,3002,8,12971,28,1
12900.360043907,1313,3002,8,12970,28,1
12900.376243759,1314,3002,8,12969,28,1
12900.386980142,1315,3002,8,12968,28,1
12900.398139433,1316,3002,8,12967,28,1
12900.409476964,1317,3002,8,12966,28,1
12900.420735859,1318,3002,8,12965,28,1
12900.426572654,1319,3002,8,12964,28,1
12900.437187565,1320,3002,8,12963,28,1
12900.448720329,1321,3002,8,12962,28,1
12900.46000037,1322,3002,8,12961,28,1
12900.471038177,1323,3002,8,12960,28,1
12900.477235309,1324,3002,8,12959,28,1
12900.493355815,1325,3002,8,12958,28,1
12900.510174862,1326,3002,8,12957,28,1
12900.521344087,1327,3002,8,12956,28,1
12900.522465652,1328,3002,8,12955,28,1
12900.523463701,1329,3002,8,12954,28,1
12900.524288102,1330,3002,8,12953,28,1
12900.535457373,1331,3002,8,12952,28,1
12900.546878971,1332,3002,8,12951,28,1
12900.547906956,1333,3002,8,12950,28,1
12900.560261234,1335,3002,8,12948,28,1
12900.571953724,1336,3002,8,12947,28,1
12900.578201863,1337,3002,8,12946,28,1
12900.589587401,1338,3002,8,12945,28,1
12900.601058832,1339,3002,8,12944,28,1
12900.61248058,1340,3002,8,12943,28,1
12900.62405504,1341,3002,8,12942,28,1
12900.640797503,1342,3002,8,12941,28,1
12900.65239001,1343,3002,8,12940,28,1
12900.663409342,1344,3002,8,12939,28,1
12900.674989516,1345,3002,8,12938,28,1
12900.691772373,1346,3002,8,12937,28,1
12900.703019249,1347,3002,8,12936,28,1
12900.714208389,1348,3002,8,12935,28,1
12900.720890293,1349,3002,8,12934,28,1
12900.731987231,1350,3002,8,12933,28,1
12900.742757711,1351,3002,8,12932,28,1
12900.743221919,1352,3002,8,12931,28,1
12900.748768228,1353,3002,8,12930,28,1
12900.754602428,1354,3002,8,12929,28,1
12900.765634998,1355,3002,8,12928,28,1
12900.771991782,1356,3002,8,12927,28,1
12900.772759409,1357,3002,8,12926,28,1
12900.77346462,1358,3002,8,12925,28,1
12900.784797907,1359,3002,8,12924,28,1
12900.785635465,1360,3002,8,12923,28,1
12900.786176067,1361,3002,8,12922,28,1
12900.786742751,1362,3002,8,12921,28,1
12900.798631496,1364,3002,8,12919,28,1
12900.809900186,1365,3002,8,12918,28,1
12900.826446033,1366,3002,8,12917,28,1
12900.837593156,1367,3002,8,12916,28,1
12900.843510831,1368,3002,8,12915,28,1
12900.854546635,1369,3002,8,12914,28,1
12900.860458569,1370,3002,8,12913,28,1
12900.861074846,1371,3002,8,12912,28,1
12900.861649437,1372,3002,8,12911,28,1
12900.86731485,1373,3002,8,12910,28,1
12900.878514746,1374,3002,8,12909,28,1
12900.889529936,1375,3002,8,12908,28,1
12900.895513866,1376,3002,8,12907,28,1
12900.896471175,1377,3002,8,12906,28,1
12900.908004447,1378,3002,8,12905,28,1
12900.908673541,1379,3002,8,12904,28,1
12900.919953727,1380,3002,8,12903,28,1
12900.92584168,1381,3002,8,12902,28,1
12900.937091117,1382,3002,8,12901,28,1
12900.948271681,1383,3002,8,12900,28,1
12900.959310169,1384,3002,8,12899,28,1
12900.965192101,1385,3002,8,12898,28,1
12900.96591128,1386,3002,8,12897,28,1
12900.977302007,1387,3002,8,12896,28,1
12900.98314492,1388,3002,8,12895,28,1
12900.98388696,1389,3002,8,12894,28,1
12900.984476072,1390,3002,8,12893,28,1
12901.0042032,1397,3002,8,12886,28,1
12901.015491145,1398,3002,8,12885,28,1
12901.026772843,1399,3002,8,12884,28,1
12901.027468619,1400,3002,8,12883,28,1
12901.044014922,1401,3002,8,12882,28,1
12901.050123087,1402,3002,8,12881,28,1
12901.061492798,1403,3002,8,12880,28,1
12901.062037898,1404,3002,8,12879,28,1
12901.07297858,1405,3002,8,12878,28,1
12901.073993158,1406,3002,8,12877,28,1
12901.080202534,1407,3002,8,12876,28,1
12901.091671844,1408,3002,8,12875,28,1
12901.092600531,1409,3002,8,12874,28,1
12901.098375354,1410,3002,8,12873,28,1
12901.104562585,1411,3002,8,12872,28,1
12901.116477808,1412,3002,8,12871,28,1
12901.128035843,1413,3002,8,12870,28,1
12901.139498572,1414,3002,8,12869,28,1
12901.15083028,1415,3002,8,12868,28,1
12901.156913873,1416,3002,8,12867,28,1
12901.168382912,1417,3002,8,12866,28,1
12901.179765369,1418,3002,8,12865,28,1
12901.191287886,1419,3002,8,12864,28,1
12901.202776413,1420,3002,8,12863,28,1
12901.203680213,1421,3002,8,12862,28,1
12901.204274381,1422,3002,8,12861,28,1
12901.204846666,1423,3002,8,12860,28,1
12901.205409568,1424,3002,8,12859,28,1
12901.222490895,1427,3002,8,12856,28,1
12901.234146814,1428,3002,8,12855,28,1
12901.240374793,1429,3002,8,12854,28,1
12901.251947314,1430,3002,8,12853,28,1
12901.252325223,1431,3002,8,12852,28,1
12901.25255287,1432,3002,8,12851,28,1
12901.252742727,1433,3002,8,12850,28,1
12901.252909235,1434,3002,8,12849,28,1
12901.264168059,1435,3002,8,12848,28,1
12901.275792326,1436,3002,8,12847,28,1
12901.287329257,1437,3002,8,12846,28,1
12901.29885537,1438,3002,8,12845,28,1
12901.310362961,1439,3002,8,12844,28,1
12901.321954772,1440,3002,8,12843,28,1
12901.33862363,1441,3002,8,12842,28,1
12901.355119407,1442,3002,8,12841,28,1
12901.366534361,1443,3002,8,12840,28,1
12901.37802209,1444,3002,8,12839,28,1
12901.389697878,1445,3002,8,12838,28,1
12901.390758393,1446,3002,8,12837,28,1
12901.401850872,1447,3002,8,12836,28,1
12901.412795896,1448,3002,8,12835,28,1
12901.424287718,1449,3002,8,12834,28,1
12901.435867531,1450,3002,8,12833,28,1
12901.447265545,1451,3002,8,12832,28,1
12901.448273775,1452,3002,8,12831,28,1
12901.449105734,1453,3002,8,12830,28,1
12901.460410395,1454,3002,8,12829,28,1
12901.472089849,1455,3002,8,12828,28,1
12901.483454981,1456,3002,8,12827,28,1
12901.494950628,1457,3002,8,12826,28,1
12901.511246514,1458,3002,8,12825,28,1
12901.522711628,1459,3002,8,12824,28,1
12901.534059774,1460,3002,8,12823,28,1
12901.545736193,1461,3002,8,12822,28,1
12901.55709626,1462,3002,8,12821,28,1
12901.568955824,1463,3002,8,12820,28,1
12901.58036293,1464,3002,8,12819,28,1
12901.591688494,1465,3002,8,12818,28,1
12901.608428513,1466,3002,8,12817,28,1
12901.620009584,1467,3002,8,12816,28,1
12901.631219187,1468,3002,8,12815,28,1
12901.642613489,1469,3002,8,12814,28,1
12901.643856302,1470,3002,8,12813,28,1
12901.660313526,1471,3002,8,12812,28,1
12901.67163524,1472,3002,8,12811,28,1
12901.683144712,1473,3002,8,12810,28,1
12901.700071831,1474,3002,8,12809,28,1
12901.711336654,1475,3002,8,12808,28,1
12901.722308698,1476,3002,8,12807,28,1
12901.73387503,1477,3002,8,12806,28,1
12901.745285567,1478,3002,8,12805,28,1
12901.746163785,1479,3002,8,12804,28,1
12901.758433264,1482,3002,8,12801,28,1
12901.769466259,1483,3002,8,12800,28,1
12901.786179831,1484,3002,8,12799,28,1
12901.786980268,1485,3002,8,12798,28,1
12901.792385145,1486,3002,8,12797,28,1
12901.803595837,1487,3002,8,12796,28,1
12901.816597674,1488,3002,8,12795,28,1
12901.828173118,1489,3002,8,12794,28,1
12901.83941898,1490,3002,8,12793,28,1
12901.850870612,1491,3002,8,12792,28,1
12901.857126509,1492,3002,8,12791,28,1
12901.868818032,1493,3002,8,12790,28,1
12901.880140561,1494,3002,8,12789,28,1
12901.891472564,1495,3002,8,12788,28,1
12901.902864953,1496,3002,8,12787,28,1
12901.90905036,1497,3002,8,12786,28,1
12901.92080799,1498,3002,8,12785,28,1
12901.932407632,1499,3002,8,12784,28,1
12901.943858044,1500,3002,8,12783,28,1
12901.955269317,1501,3002,8,12782,28,1
12901.971523827,1502,3002,8,12781,28,1
12901.982838834,1503,3002,8,12780,28,1
12901.994158644,1504,3002,8,12779,28,1
12902.005323074,1505,3002,8,12778,28,1
12902.01697896,1506,3002,8,12777,28,1
12902.018055873,1507,3002,8,12776,28,1
12902.024887795,1509,3002,8,12774,28,1
12902.03595566,1510,3002,8,12773,28,1
12902.047262261,1511,3002,8,12772,28,1
12902.058668541,1512,3002,8,12771,28,1
12902.069781968,1513,3002,8,12770,28,1
12902.08058163,1514,3002,8,12769,28,1
12902.092079515,1515,3002,8,12768,28,1
12902.103432708,1516,3002,8,12767,28,1
12902.109569209,1517,3002,8,12766,28,1
12902.115576497,1518,3002,8,12765,28,1
12902.116291974,1519,3002,8,12764,28,1
12902.12747686,1520,3002,8,12763,28,1
12902.138859308,1521,3002,8,12762,28,1
12902.145144684,1522,3002,8,12761,28,1
12902.156415506,1523,3002,8,12760,28,1
12902.162988497,1524,3002,8,12759,28,1
12902.169150571,1525,3002,8,12758,28,1
12902.180423899,1526,3002,8,12757,28,1
12902.192055212,1527,3002,8,12756,28,1
12902.203359005,1528,3002,8,12755,28,1
12902.209297248,1529,3002,8,12754,28,1
12902.220414921,1530,3002,8,12753,28,1
12902.231569928,1531,3002,8,12752,28,1
12902.242825649,1532,3002,8,12751,28,1
12902.25394859,1533,3002,8,12750,28,1
12902.266678402,1535,3002,8,12748,28,1
12902.278093011,1536,3002,8,12747,28,1
12902.289528144,1537,3002,8,12746,28,1
12902.300873897,1538,3002,8,12745,28,1
12902.312062786,1539,3002,8,12744,28,1
12902.323372255,1540,3002,8,12743,28,1
12902.334952447,1541,3002,8,12742,28,1
12902.346440298,1542,3002,8,12741,28,1
12902.357314482,1543,3002,8,12740,28,1
12902.368526032,1544,3002,8,12739,28,1
12902.37960147,1545,3002,8,12738,28,1
12902.380330258,1546,3002,8,12737,28,1
12902.391459271,1547,3002,8,12736,28,1
12902.392329637,1548,3002,8,12735,28,1
12902.398491902,1549,3002,8,12734,28,1
12902.415029564,1550,3002,8,12733,28,1
12902.431783258,1551,3002,8,12732,28,1
12902.442884705,1552,3002,8,12731,28,1
12902.453976362,1553,3002,8,12730,28,1
12902.454779623,1554,3002,8,12729,28,1
12902.465773286,1555,3002,8,12728,28,1
12902.477421455,1556,3002,8,12727,28,1
12902.488774928,1557,3002,8,12726,28,1
12902.500107871,1558,3002,8,12725,28,1
12902.51143992,1559,3002,8,12724,28,1
12902.512262099,1560,3002,8,12723,28,1
12902.512860311,1561,3002,8,12722,28,1
12902.513462283,1562,3002,8,12721,28,1
12902.519439876,1563,3002,8,12720,28,1
12902.530880074,1564,3002,8,12719,28,1
12902.542344095,1565,3002,8,12718,28,1
12902.553999843,1566,3002,8,12717,28,1
12902.560079742,1567,3002,8,12716,28,1
12902.560346853,1568,3002,8,12715,28,1
12902.560534373,1569,3002,8,12714,28,1
12902.560686223,1570,3002,8,12713,28,1
12902.56083984,1571,3002,8,12712,28,1
12902.560990751,1572,3002,8,12711,28,1
12902.561143927,1573,3002,8,12710,28,1
12902.577447032,1574,3002,8,12709,28,1
12902.583685294,1575,3002,8,12708,28,1
12902.594779343,1576,3002,8,12707,28,1
12902.595452935,1577,3002,8,12706,28,1
12902.596060594,1578,3002,8,12705,28,1
12902.596587109,1579,3002,8,12704,28,1
12902.597099705,1580,3002,8,12703,28,1
12902.608128389,1581,3002,8,12702,28,1
12902.613926778,1582,3002,8,12701,28,1
12902.625346642,1583,3002,8,12700,28,1
12902.641974953,1584,3002,8,12699,28,1
12902.65300522,1585,3002,8,12698,28,1
12902.664285555,1586,3002,8,12697,28,1
12902.675597656,1587,3002,8,12696,28,1
12902.676397358,1588,3002,8,12695,28,1
12902.682739205,1589,3002,8,12694,28,1
12902.694253343,1590,3002,8,12693,28,1
12902.705300457,1591,3002,8,12692,28,1
12902.71676925,1592,3002,8,12691,28,1
12902.722667887,1593,3002,8,12690,28,1
12902.733896974,1594,3002,8,12689,28,1
12902.74500614,1595,3002,8,12688,28,1
12902.75638878,1596,3002,8,12687,28,1
12902.767640368,1597,3002,8,12686,28,1
12902.778739088,1598,3002,8,12685,28,1
12902.779015975,1599,3002,8,12684,28,1
12902.779210914,1600,3002,8,12683,28,1
12902.779395372,1601,3002,8,12682,28,1
12902.779561508,1602,3002,8,12681,28,1
12902.779715603,1603,3002,8,12680,28,1
12902.785258803,1604,3002,8,12679,28,1
12902.796772358,1605,3002,8,12678,28,1
12902.807909089,1606,3002,8,12677,28,1
12902.819100821,1607,3002,8,12676,28,1
12902.819783745,1608,3002,8,12675,28,1
12902.825743112,1609,3002,8,12674,28,1
12902.826446406,1610,3002,8,12673,28,1
12902.832155695,1611,3002,8,12672,28,1
12902.843984463,1612,3002,8,12671,28,1
12902.855503227,1613,3002,8,12670,28,1
12902.856329615,1614,3002,8,12669,28,1
12902.856588371,1615,3002,8,12668,28,1
12902.86797764,1617,3002,8,12666,28,1
12902.873999361,1618,3002,8,12665,28,1
12902.890738812,1619,3002,8,12664,28,1
12902.896951985,1620,3002,8,12663,28,1
12902.908270717,1621,3002,8,12662,28,1
12902.915016288,1622,3002,8,12661,28,1
12902.93223989,1623,3002,8,12660,28,1
12902.949138316,1624,3002,8,12659,28,1
12902.955637514,1625,3002,8,12658,28,1
12902.956802757,1626,3002,8,12657,28,1
12902.973124472,1627,3002,8,12656,28,1
12902.984677896,1628,3002,8,12655,28,1
12902.995867579,1629,3002,8,12654,28,1
12903.001892731,1630,3002,8,12653,28,1
12903.013174636,1631,3002,8,12652,28,1
12903.024306503,1632,3002,8,12651,28,1
12903.030318906,1633,3002,8,12650,28,1
12903.041674747,1634,3002,8,12649,28,1
12903.057996282,1635,3002,8,12648,28,1
12903.069315358,1636,3002,8,12647,28,1
12903.085636816,1637,3002,8,12646,28,1
12903.091502067,1638,3002,8,12645,28,1
12903.09744035,1639,3002,8,12644,28,1
12903.0982941,1640,3002,8,12643,28,1
12903.109566873,1641,3002,8,12642,28,1
12903.11015539,1642,3002,8,12641,28,1
12903.122728974,1644,3002,8,12639,28,1
12903.138799367,1645,3002,8,12638,28,1
12903.14992513,1646,3002,8,12637,28,1
12903.160933182,1647,3002,8,12636,28,1
12903.172120018,1648,3002,8,12635,28,1
12903.188540748,1649,3002,8,12634,28,1
12903.19442869,1650,3002,8,12633,28,1
12903.205322729,1651,3002,8,12632,28,1
12903.216558561,1652,3002,8,12631,28,1
12903.227642468,1653,3002,8,12630,28,1
12903.238628917,1654,3002,8,12629,28,1
12903.249768764,1655,3002,8,12628,28,1
12903.260949721,1656,3002,8,12627,28,1
12903.266967099,1657,3002,8,12626,28,1
12903.283581611,1658,3002,8,12625,28,1
12903.294977327,1659,3002,8,12624,28,1
12903.300438953,1660,3002,8,12623,28,1
12903.316819976,1661,3002,8,12622,28,1
12903.327952807,1662,3002,8,12621,28,1
12903.339096495,1663,3002,8,12620,28,1
12903.350224463,1664,3002,8,12619,28,1
12903.366772319,1665,3002,8,12618,28,1
12903.383349778,1666,3002,8,12617,28,1
12903.394459646,1667,3002,8,12616,28,1
12903.410871623,1668,3002,8,12615,28,1
12903.411546314,1669,3002,8,12614,28,1
12903.412298703,1670,3002,8,12613,28,1
12903.424613351,1673,3002,8,12610,28,1
12903.435493452,1674,3002,8,12609,28,1
12903.446736928,1675,3002,8,12608,28,1
12903.457858587,1676,3002,8,12607,28,1
12903.474314822,1677,3002,8,12606,28,1
12903.474968767,1678,3002,8,12605,28,1
12903.486168729,1679,3002,8,12604,28,1
12903.497586683,1680,3002,8,12603,28,1
12903.49849429,1681,3002,8,12602,28,1
12903.499148511,1682,3002,8,12601,28,1
12903.499781916,1683,3002,8,12600,28,1
12903.500334595,1684,3002,8,12599,28,1
12903.506280464,1685,3002,8,12598,28,1
12903.511755808,1686,3002,8,12597,28,1
12903.522900636,1687,3002,8,12596,28,1
12903.534442231,1688,3002,8,12595,28,1
12903.545838743,1689,3002,8,12594,28,1
12903.55727482,1690,3002,8,12593,28,1
12903.569293147,1691,3002,8,12592,28,1
12903.582225869,1692,3002,8,12591,28,1
12903.59510864,1693,3002,8,12590,28,1
12903.607666459,1694,3002,8,12589,28,1
12903.614906878,1695,3002,8,12588,28,1
12903.621537184,1696,3002,8,12587,28,1
12903.621963718,1697,3002,8,12586,28,1
12903.622171292,1698,3002,8,12585,28,1
12903.62234222,1699,3002,8,12584,28,1
12903.622485151,1700,3002,8,12583,28,1
12903.622644602,1701,3002,8,12582,28,1
12903.622800837,1702,3002,8,12581,28,1
12903.622969174,1703,3002,8,12580,28,1
12903.623118369,1704,3002,8,12579,28,1
12903.623277502,1705,3002,8,12578,28,1
12903.623436118,1706,3002,8,12577,28,1
12903.624061502,1707,3002,8,12576,28,1
12903.624586486,1708,3002,8,12575,28,1
12903.625091051,1709,3002,8,12574,28,1
12903.631406563,1710,3002,8,12573,28,1
12903.642777731,1711,3002,8,12572,28,1
12903.654162294,1712,3002,8,12571,28,1
12903.665857586,1713,3002,8,12570,28,1
12903.677478874,1714,3002,8,12569,28,1
12903.689060217,1715,3002,8,12568,28,1
12903.700780308,1716,3002,8,12567,28,1
12903.70166581,1717,3002,8,12566,28,1
12903.701928635,1718,3002,8,12565,28,1
12903.702423096,1719,3002,8,12564,28,1
12903.713541463,1720,3002,8,12563,28,1
12903.725347815,1721,3002,8,12562,28,1
12903.736713017,1722,3002,8,12561,28,1
12903.748227826,1723,3002,8,12560,28,1
12903.759397918,1724,3002,8,12559,28,1
12903.770769694,1725,3002,8,12558,28,1
12903.787050425,1726,3002,8,12557,28,1
12903.798452868,1727,3002,8,12556,28,1
12903.80988152,1728,3002,8,12555,28,1
12903.821129816,1729,3002,8,12554,28,1
12903.832359399,1730,3002,8,12553,28,1
12903.833066512,1731,3002,8,12552,28,1
12903.833726916,1732,3002,8,12551,28,1
12903.844641612,1733,3002,8,12550,28,1
12903.855741614,1734,3002,8,12549,28,1
12903.856170259,1735,3002,8,12548,28,1
12903.856535014,1736,3002,8,12547,28,1
12903.856868951,1737,3002,8,12546,28,1
12903.857430364,1738,3002,8,12545,28,1
12903.863538773,1739,3002,8,12544,28,1
12903.879921399,1740,3002,8,12543,28,1
12903.891243118,1741,3002,8,12542,28,1
12903.897186147,1742,3002,8,12541,28,1
12903.908491289,1743,3002,8,12540,28,1
12903.919809929,1744,3002,8,12539,28,1
12903.92590553,1745,3002,8,12538,28,1
12903.926628462,1746,3002,8,12537,28,1
12903.927193708,1747,3002,8,12536,28,1
12903.927580237,1748,3002,8,12535,28,1
12903.933059476,1749,3002,8,12534,28,1
12903.944360371,1750,3002,8,12533,28,1
12903.955429377,1751,3002,8,12532,28,1
12903.966726042,1752,3002,8,12531,28,1
12903.967457322,1753,3002,8,12530,28,1
12903.978516896,1754,3002,8,12529,28,1
12903.989596842,1755,3002,8,12528,28,1
12904.001854611,1756,3002,8,12527,28,1
12904.013054572,1757,3002,8,12526,28,1
12904.024221394,1758,3002,8,12525,28,1
12904.035495569,1759,3002,8,12524,28,1
12904.046469785,1760,3002,8,12523,28,1
12904.057633004,1761,3002,8,12522,28,1
12904.068913185,1762,3002,8,12521,28,1
12904.080491667,1763,3002,8,12520,28,1
12904.087087697,1764,3002,8,12519,28,1
12904.087473817,1765,3002,8,12518,28,1
12904.08770715,1766,3002,8,12517,28,1
12904.087885538,1767,3002,8,12516,28,1
12904.088050172,1768,3002,8,12515,28,1
12904.088202008,1769,3002,8,12514,28,1
12904.099352109,1770,3002,8,12513,28,1
12904.105678428,1771,3002,8,12512,28,1
12904.117714815,1772,3002,8,12511,28,1
12904.129463572,1773,3002,8,12510,28,1
12904.141136787,1774,3002,8,12509,28,1
12904.152481485,1775,3002,8,12508,28,1
12904.153396665,1776,3002,8,12507,28,1
12904.164569298,1777,3002,8,12506,28,1
12904.17616224,1778,3002,8,12505,28,1
12904.19316315,1779,3002,8,12504,28,1
12904.204805784,1780,3002,8,12503,28,1
12904.221516681,1781,3002,8,12502,28,1
12904.233120404,1782,3002,8,12501,28,1
12904.244432816,1783,3002,8,12500,28,1
12904.255799398,1784,3002,8,12499,28,1
12904.267283846,1785,3002,8,12498,28,1
12904.278869323,1786,3002,8,12497,28,1
12904.290414993,1787,3002,8,12496,28,1
12904.291296908,1788,3002,8,12495,28,1
12904.291865299,1789,3002,8,12494,28,1
12904.292365613,1790,3002,8,12493,28,1
12904.292878386,1791,3002,8,12492,28,1
12904.305069073,1793,3002,8,12490,28,1
12904.322306737,1794,3002,8,12489,28,1
12904.333799043,1795,3002,8,12488,28,1
12904.345353545,1796,3002,8,12487,28,1
12904.346183136,1797,3002,8,12486,28,1
12904.35742816,1798,3002,8,12485,28,1
12904.369447478,1799,3002,8,12484,28,1
12904.375902143,1800,3002,8,12483,28,1
12904.381924994,1801,3002,8,12482,28,1
12904.393325569,1802,3002,8,12481,28,1
12904.435699075,1803,3002,8,12480,28,1
12904.447387056,1804,3002,8,12479,28,1
12904.447957491,1805,3002,8,12478,28,1
12904.453513362,1806,3002,8,12477,28,1
12904.465319172,1807,3002,8,12476,28,1
12904.466403693,1808,3002,8,12475,28,1
12904.477731639,1809,3002,8,12474,28,1
12904.489518068,1810,3002,8,12473,28,1
12904.501164591,1811,3002,8,12472,28,1
12904.513115186,1812,3002,8,12471,28,1
12904.524697303,1813,3002,8,12470,28,1
12904.531150101,1814,3002,8,12469,28,1
12904.542335841,1815,3002,8,12468,28,1
12904.553824316,1816,3002,8,12467,28,1
12904.565559943,1817,3002,8,12466,28,1
12904.572059093,1818,3002,8,12465,28,1
12904.578079165,1819,3002,8,12464,28,1
12904.578403862,1820,3002,8,12463,28,1
12904.578740694,1821,3002,8,12462,28,1
12904.578928937,1822,3002,8,12461,28,1
12904.579096595,1823,3002,8,12460,28,1
12904.58502434,1824,3002,8,12459,28,1
12904.585682889,1825,3002,8,12458,28,1
12904.596604171,1826,3002,8,12457,28,1
12904.602449718,1827,3002,8,12456,28,1
12904.603230896,1828,3002,8,12455,28,1
12904.603779714,1829,3002,8,12454,28,1
12904.604255221,1830,3002,8,12453,28,1
12904.609857901,1831,3002,8,12452,28,1
12904.621125591,1832,3002,8,12451,28,1
12904.627014785,1833,3002,8,12450,28,1
12904.638378773,1834,3002,8,12449,28,1
