1.4455173041663751,0.0,0.0,0.0,0.0,0.0,0.0,228,0
1.4392029414635241,0.0,0.0,0.0,0.0,0.0,0.0,231,0
1.4651351592033433,0.0,0.0,0.0,0.0,0.0,0.0,244,0
1.4734044809938442,0.0,0.0,0.0,0.0,0.0,0.0,243,0
1.4607473366172876,0.0,0.0,0.0,0.0,0.0,0.0,247,0
1.457623872961352,0.0,0.0,0.0,0.0,0.0,0.0,247,0
1.46150906193764,0.0,0.0,0.0,0.0,0.0,0.0,252,0
1.4613866155115245,0.0,0.0,0.0,0.0,0.0,0.0,246,0
1.4594612140701824,0.0,0.0,0.0,0.0,0.0,0.0,238,0
1.4790541469322882,0.0,0.0,0.0,0.0,0.0,0.0,239,0
1.4448629924615497,0.0,0.0,0.0,0.0,0.0,0.0,246,0
1.4408841691162344,0.0,0.0,0.0,0.0,0.0,0.0,242,0
1.4701312459411506,0.0,0.0,0.0,0.0,0.0,0.0,253,0
0.32922350482888796,0.0,0.0,0.0,0.0,0.0,0.0,61,0
0.10871634257713934,0.0,0.0,0.0,0.0,0.0,0.0,21,0
1.4400935225343945,0.0,0.0,0.0,0.0,0.0,0.0,244,0
1.4695861721758237,0.0,0.0,0.0,0.0,0.0,0.0,250,0
1.461882886217799,0.0,0.0,0.0,0.0,0.0,0.0,255,0
1.4472339365381954,0.0,0.0,0.0,0.0,0.0,0.0,252,0
1.4687157221382687,0.0,0.0,0.0,0.0,0.0,0.0,252,0
1.449631872002697,0.0,0.0,0.0,0.0,0.0,0.0,252,0
1.463347581914748,0.0,0.0,0.0,0.0,0.0,0.0,246,0
1.4519669868844245,0.0,0.0,0.0,0.0,0.0,0.0,255,0
1.4602510601855654,0.0,0.0,0.0,0.0,0.0,0.0,256,0
1.464210222504836,0.0,0.0,0.0,0.0,0.0,0.0,244,0
1.4788533844941956,0.0,0.0,0.0,0.0,0.0,0.0,249,0
1.466403650171951,0.0,0.0,0.0,0.0,0.0,0.0,257,0
1.4524022006652662,0.0,0.0,0.0,0.0,0.0,0.0,246,0
1.4795016166939068,0.0,0.0,0.0,0.0,0.0,0.0,251,0
1.4467871976646292,0.0,0.0,0.0,0.0,0.0,0.0,252,0
0.929848199340153,0.0,0.0,0.0,0.0,0.0,0.0,162,0
