1686221891.489286,139963753005120,creating proxy: proxy1
1686221891.489578,139963332466368,in-event <InotifyEvent: src_path=b'ProxyConfig.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686221891.501296,139963753005120,creating proxy: proxy2
1686221899.482351,139963236603584,UDP,7.933550001325784,13,192.168.29.136,39249,0,0,0
1686221902.517298,139963236603584,UDP,7.181571998444269,13,192.168.29.136,39249,0,0,0
1686221912.572970,139963236603584,UDP,7.214295001176652,13,192.168.29.136,39249,0,0,0
1686221921.673181,139963236603584,UDP,35.68916499898478,13,192.168.29.136,39249,0,0,0
1686221923.762793,139963236603584,UDP,24.88169900061621,13,192.168.29.136,39249,0,0,0
1686221931.795434,139963236603584,UDP,16.98878400020476,13,192.168.29.136,39249,0,0,0
1686221938.866669,139963236603584,UDP,34.41151900005934,13,192.168.29.136,39249,0,0,0
1686221943.895533,139963236603584,UDP,17.394099000739516,13,192.168.29.136,39249,0,0,0
1686221948.008166,139963236603584,UDP,7.6229930000408785,13,192.168.29.136,39249,0,0,0
1686221956.090309,139963236603584,UDP,7.775453999784077,13,192.168.29.136,39249,0,0,0
1686221958.208763,139963236603584,UDP,6.445737000831286,13,192.168.29.136,39249,0,0,0
1686221967.252489,139963236603584,UDP,7.9284500006906455,13,192.168.29.136,39249,0,0,0
1686221970.353876,139963236603584,UDP,22.854467999422923,13,192.168.29.136,39249,0,0,0
1686221978.564377,139963236603584,UDP,56.44555900107662,13,192.168.29.136,39249,0,0,0
1686221988.618680,139963236603584,UDP,22.170456999447197,13,192.168.29.136,39249,0,0,0
1686221994.730694,139963236603584,UDP,7.596641000418458,13,192.168.29.136,39249,0,0,0
1686221998.814373,139963236603584,UDP,6.821091999881901,13,192.168.29.136,39249,0,0,0
1686222004.858839,139963236603584,UDP,6.840061001639697,13,192.168.29.136,39249,0,0,0
1686222008.940723,139963236603584,UDP,7.212031001472496,13,192.168.29.136,39249,0,0,0
1686222010.076458,139963236603584,UDP,43.585432998952456,13,192.168.29.136,39249,0,0,0
1686222014.105048,139963236603584,UDP,6.518419999338221,13,192.168.29.136,39249,0,0,0
1686222017.200807,139963236603584,UDP,7.542442999692867,13,192.168.29.136,39249,0,0,0
1686222022.274775,139963236603584,UDP,6.814988000769517,13,192.168.29.136,39249,0,0,0
1686222027.344471,139963236603584,UDP,6.5223940000578295,13,192.168.29.136,39249,0,0,0
1686222027.391155,139963236603584,UDP,7.4989580007240875,13,192.168.29.136,39249,0,0,0
1686222031.421983,139963236603584,UDP,72.91237699973863,13,192.168.29.141,42068,0,0,0
1686222032.477324,139963236603584,UDP,7.384790000287467,13,192.168.29.136,39249,0,0,0
1686222039.518081,139963236603584,UDP,17.36973900005978,13,192.168.29.141,42068,0,0,0
1686222041.544810,139963236603584,UDP,23.07352100069693,13,192.168.29.136,39249,0,0,0
1686222045.658489,139963236603584,UDP,7.136811000236776,13,192.168.29.141,42068,0,0,0
1686222048.582428,139963236603584,UDP,6.420439000066835,13,192.168.29.136,39249,0,0,0
1686222050.834125,139963236603584,UDP,83.40317599868285,13,192.168.29.141,42068,0,0,0
1686222050.848495,139963236603584,UDP,6.323200999759138,13,192.168.29.141,42068,0,0,0
1686222051.605646,139963236603584,UDP,7.775021000270499,13,192.168.29.136,39249,0,0,0
1686222051.942664,139963236603584,UDP,11.471164001704892,13,192.168.29.141,42068,0,0,0
1686222057.984938,139963236603584,UDP,7.315165999898454,13,192.168.29.141,42068,0,0,0
1686222061.767723,139963236603584,UDP,22.408983999412158,13,192.168.29.136,39249,0,0,0
1686222065.794967,139963236603584,UDP,12.267936999705853,13,192.168.29.136,39249,0,0,0
1686222068.038441,139963236603584,UDP,11.907856000107131,13,192.168.29.141,42068,0,0,0
1686222069.814569,139963236603584,UDP,6.412893999367952,13,192.168.29.136,39249,0,0,0
1686222071.078565,139963236603584,UDP,6.737914000041201,13,192.168.29.141,42068,0,0,0
1686222074.989783,139963236603584,UDP,6.975333999434952,13,192.168.29.136,39249,0,0,0
1686222077.120395,139963236603584,UDP,6.886903000122402,13,192.168.29.141,42068,0,0,0
1686222083.160779,139963236603584,UDP,7.1407689993066015,13,192.168.29.141,42068,0,0,0
1686222085.130697,139963236603584,UDP,7.28111600074044,13,192.168.29.136,39249,0,0,0
1686222085.191182,139963236603584,UDP,6.981246000577812,13,192.168.29.141,42068,0,0,0
1686222092.242818,139963236603584,UDP,38.787786001194036,13,192.168.29.141,42068,0,0,0
1686222093.177430,139963236603584,UDP,7.422733999192133,13,192.168.29.136,39249,0,0,0
1686222099.212548,139963236603584,UDP,7.368626998868422,13,192.168.29.136,39249,0,0,0
1686222099.298805,139963236603584,UDP,7.514371998695424,13,192.168.29.141,42068,0,0,0
1686222102.358404,139963236603584,UDP,11.287151999567868,13,192.168.29.141,42068,0,0,0
1686222104.292270,139963236603584,UDP,6.968427000174415,13,192.168.29.136,39249,0,0,0
1686222108.320431,139963236603584,UDP,7.658146998437587,13,192.168.29.136,39249,0,0,0
1686222109.347436,139963236603584,UDP,10.973679000017,13,192.168.29.136,39249,0,0,0
1686222111.381590,139963236603584,UDP,27.738744000089355,13,192.168.29.136,39249,0,0,0
1686222112.425718,139963236603584,UDP,33.54642299927946,13,192.168.29.141,42068,0,0,0
1686222115.433608,139963236603584,UDP,5.37290299871529,13,192.168.29.136,39249,0,0,0
1686222117.595062,139963236603584,UDP,6.430123001337051,13,192.168.29.141,42068,0,0,0
1686222122.710766,139963236603584,UDP,7.300821000171709,13,192.168.29.141,42068,0,0,0
1686222123.624732,139963236603584,UDP,128.9697749998595,13,192.168.29.136,39249,0,0,0
1686222127.750911,139963236603584,UDP,6.742317998941871,13,192.168.29.136,39249,0,0,0
1686222132.754264,139963236603584,UDP,7.590179000544595,13,192.168.29.141,42068,0,0,0
1686222133.771283,139963236603584,UDP,6.676348000837606,13,192.168.29.141,42068,0,0,0
1686222136.801266,139963236603584,UDP,23.820592999982182,13,192.168.29.136,39249,0,0,0
1686222140.872677,139963236603584,UDP,6.887405999805196,13,192.168.29.136,39249,0,0,0
1686222143.801350,139963236603584,UDP,6.952816000193707,13,192.168.29.141,42068,0,0,0
1686222150.905464,139963236603584,UDP,6.59079100114468,13,192.168.29.136,39249,0,0,0
1686222150.924751,139963236603584,UDP,11.280327000349644,13,192.168.29.136,39249,0,0,0
1686222153.981418,139963236603584,UDP,137.10160800110316,13,192.168.29.141,42068,0,0,0
1686222154.963443,139963236603584,UDP,22.50253599959251,13,192.168.29.136,39249,0,0,0
