1686221896.799886,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686222251.890045,192.168.29.140,53568,21,43922,41
1686222251.986173,192.168.29.140,53568,21,43922,41
1686222253.093000,192.168.29.140,53568,21,43922,41
1686222255.147136,192.168.29.141,42068,21,55421,41
1686222255.613250,192.168.29.136,39249,21,58245,41
1686222259.144133,192.168.29.140,53568,21,43922,41
1686222259.693839,192.168.29.136,39249,21,58245,41
1686222260.595483,192.168.29.139,53965,21,43526,41
1686222263.254158,192.168.29.140,53568,21,43922,41
1686222265.204147,192.168.29.141,42068,21,55421,41
1686222267.683972,192.168.29.139,53965,21,43526,41
1686222268.452711,192.168.29.140,53568,21,43922,41
1686222269.786297,192.168.29.136,39249,21,58245,41
1686222272.727876,192.168.29.139,53965,21,43526,41
1686222275.276970,192.168.29.141,42068,21,55421,41
1686222275.314608,192.168.29.141,42068,21,55421,41
1686222275.489706,192.168.29.140,53568,21,43922,41
1686222277.866211,192.168.29.136,39249,21,58245,41
1686222279.841449,192.168.29.139,53965,21,43526,41
1686222279.856859,192.168.29.139,53965,21,43526,41
1686222279.940115,192.168.29.136,39249,21,58245,41
1686222280.876177,192.168.29.139,53965,21,43526,41
1686222283.349255,192.168.29.141,42068,21,55421,41
1686222284.559591,192.168.29.140,53568,21,43922,41
1686222287.001974,192.168.29.136,39249,21,58245,41
1686222287.941396,192.168.29.139,53965,21,43526,41
1686222290.036648,192.168.29.136,39249,21,58245,41
1686222290.123938,192.168.29.136,39249,21,58245,41
1686222290.412041,192.168.29.141,42068,21,55421,41
1686222290.641511,192.168.29.140,53568,21,43922,41
1686222291.439498,192.168.29.141,42068,21,55421,41
1686222293.465052,192.168.29.141,42068,21,55421,41
1686222294.992353,192.168.29.139,53965,21,43526,41
1686222295.690151,192.168.29.140,53568,21,43922,41
1686222297.780218,192.168.29.140,53568,21,43922,41
1686222300.153850,192.168.29.136,39249,21,58245,41
1686222301.113449,192.168.29.139,53965,21,43526,41
1686222301.196175,192.168.29.136,39249,21,58245,41
1686222301.529058,192.168.29.141,42068,21,55421,41
1686222303.213173,192.168.29.136,39249,21,58245,41
1686222303.561188,192.168.29.141,42068,21,55421,41
1686222304.250060,192.168.29.136,39249,21,58245,41
1686222304.599932,192.168.29.141,42068,21,55421,41
1686222305.191659,192.168.29.139,53965,21,43526,41
1686222305.307412,192.168.29.136,39249,21,58245,41
1686222307.897434,192.168.29.140,53568,21,43922,41
1686222307.976418,192.168.29.140,53568,21,43922,41
1686222311.243900,192.168.29.139,53965,21,43526,41
1686222311.675477,192.168.29.141,42068,21,55421,41
1686222311.705951,192.168.29.141,42068,21,55421,41
1686222313.344540,192.168.29.139,53965,21,43526,41
1686222314.342425,192.168.29.136,39249,21,58245,41
1686222315.745700,192.168.29.141,42068,21,55421,41
1686222316.438472,192.168.29.139,53965,21,43526,41
1686222317.032633,192.168.29.140,53568,21,43922,41
1686222321.394416,192.168.29.136,39249,21,58245,41
1686222322.077775,192.168.29.140,53568,21,43922,41
1686222322.473240,192.168.29.139,53965,21,43526,41
1686222323.816557,192.168.29.141,42068,21,55421,41
1686222325.466484,192.168.29.136,39249,21,58245,41
1686222328.158026,192.168.29.140,53568,21,43922,41
1686222328.507555,192.168.29.139,53965,21,43526,41
1686222328.538319,192.168.29.139,53965,21,43526,41
1686222328.589192,192.168.29.136,39249,21,58245,41
1686222330.866278,192.168.29.141,42068,21,55421,41
1686222331.980150,192.168.29.141,42068,21,55421,41
1686222335.216650,192.168.29.140,53568,21,43922,41
1686222335.596884,192.168.29.139,53965,21,43526,41
1686222337.669970,192.168.29.139,53965,21,43526,41
1686222338.625574,192.168.29.136,39249,21,58245,41
1686222340.050376,192.168.29.141,42068,21,55421,41
1686222341.247731,192.168.29.140,53568,21,43922,41
1686222344.078491,192.168.29.141,42068,21,55421,41
1686222344.282085,192.168.29.140,53568,21,43922,41
1686222345.138853,192.168.29.141,42068,21,55421,41
1686222345.659140,192.168.29.136,39249,21,58245,41
1686222345.742051,192.168.29.139,53965,21,43526,41
1686222352.330053,192.168.29.140,53568,21,43922,41
1686222352.698317,192.168.29.136,39249,21,58245,41
1686222353.723543,192.168.29.136,39249,21,58245,41
1686222353.790325,192.168.29.139,53965,21,43526,41
1686222354.165364,192.168.29.141,42068,21,55421,41
1686222359.409737,192.168.29.140,53568,21,43922,41
1686222360.202459,192.168.29.141,42068,21,55421,41
1686222360.472623,192.168.29.140,53568,21,43922,41
1686222360.785694,192.168.29.136,39249,21,58245,41
1686222360.818715,192.168.29.139,53965,21,43526,41
1686222363.487365,192.168.29.140,53568,21,43922,41
1686222366.220944,192.168.29.141,42068,21,55421,41
1686222366.548592,192.168.29.140,53568,21,43922,41
1686222366.973330,192.168.29.139,53965,21,43526,41
1686222368.613733,192.168.29.140,53568,21,43922,41
1686222369.821383,192.168.29.136,39249,21,58245,41
1686222370.955310,192.168.29.136,39249,21,58245,41
1686222372.296681,192.168.29.141,42068,21,55421,41
1686222373.020981,192.168.29.139,53965,21,43526,41
1686222374.022233,192.168.29.136,39249,21,58245,41
1686222374.053804,192.168.29.136,39249,21,58245,41
1686222374.141863,192.168.29.139,53965,21,43526,41
1686222374.180759,192.168.29.139,53965,21,43526,41
1686222374.661730,192.168.29.140,53568,21,43922,41
1686222380.798091,192.168.29.140,53568,21,43922,41
1686222381.297032,192.168.29.139,53965,21,43526,41
1686222381.325015,192.168.29.141,42068,21,55421,41
1686222384.095904,192.168.29.136,39249,21,58245,41
1686222384.137845,192.168.29.136,39249,21,58245,41
1686222384.842073,192.168.29.140,53568,21,43922,41
1686222385.358874,192.168.29.139,53965,21,43526,41
1686222385.909115,192.168.29.140,53568,21,43922,41
1686222388.415398,192.168.29.139,53965,21,43526,41
1686222389.043361,192.168.29.140,53568,21,43922,41
1686222389.338391,192.168.29.136,39249,21,58245,41
1686222389.380495,192.168.29.141,42068,21,55421,41
1686222390.399063,192.168.29.136,39249,21,58245,41
1686222390.411209,192.168.29.141,42068,21,55421,41
1686222390.496289,192.168.29.139,53965,21,43526,41
1686222391.472737,192.168.29.136,39249,21,58245,41
1686222392.442134,192.168.29.141,42068,21,55421,41
1686222393.535194,192.168.29.139,53965,21,43526,41
1686222403.251882,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_IGNORED, cookie=0, name=''>
