1686224899.548740,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686224915.559512,192.168.29.136,2549,8,11734,28
1686224915.571076,192.168.29.136,2550,8,11733,28
1686224915.581975,192.168.29.136,2551,8,11732,28
1686224915.593228,192.168.29.136,2552,8,11731,28
1686224915.604072,192.168.29.136,2553,8,11730,28
1686224915.615003,192.168.29.136,2554,8,11729,28
1686224915.762088,192.168.29.136,2555,8,11728,28
1686224915.773872,192.168.29.136,2556,8,11727,28
1686224915.785868,192.168.29.136,2557,8,11726,28
1686224915.797337,192.168.29.136,2558,8,11725,28
1686224915.803429,192.168.29.136,2559,8,11724,28
1686224915.877764,192.168.29.136,2560,8,11723,28
1686224916.082779,192.168.29.136,2561,8,11722,28
1686224916.094149,192.168.29.136,2562,8,11721,28
1686224916.105449,192.168.29.136,2563,8,11720,28
1686224916.116938,192.168.29.136,2564,8,11719,28
1686224916.128513,192.168.29.136,2565,8,11718,28
1686224916.140160,192.168.29.136,2566,8,11717,28
1686224916.156560,192.168.29.136,2567,8,11716,28
1686224916.183475,192.168.29.136,2568,8,11715,28
1686224916.194978,192.168.29.136,2569,8,11714,28
1686224916.206423,192.168.29.136,2570,8,11713,28
1686224916.217723,192.168.29.136,2571,8,11712,28
1686224916.229096,192.168.29.136,2572,8,11711,28
1686224916.240372,192.168.29.136,2573,8,11710,28
1686224916.251690,192.168.29.136,2574,8,11709,28
1686224916.262924,192.168.29.136,2575,8,11708,28
1686224916.336812,192.168.29.136,2576,8,11707,28
1686224916.353317,192.168.29.136,2577,8,11706,28
1686224916.364769,192.168.29.136,2578,8,11705,28
1686224916.375803,192.168.29.136,2579,8,11704,28
1686224916.391806,192.168.29.136,2580,8,11703,28
1686224916.495354,192.168.29.136,2581,8,11702,28
1686224916.622105,192.168.29.136,2582,8,11701,28
1686224916.654341,192.168.29.136,2583,8,11700,28
1686224916.665635,192.168.29.136,2584,8,11699,28
1686224916.676996,192.168.29.136,2585,8,11698,28
1686224916.688349,192.168.29.136,2586,8,11697,28
1686224916.694116,192.168.29.136,2587,8,11696,28
1686224916.694822,192.168.29.136,2588,8,11695,28
1686224916.711598,192.168.29.136,2589,8,11694,28
1686224916.733941,192.168.29.136,2590,8,11693,28
1686224916.771923,192.168.29.136,2591,8,11692,28
1686224916.772216,192.168.29.136,2592,8,11691,28
1686224916.793654,192.168.29.136,2593,8,11690,28
1686224916.962133,192.168.29.136,2594,8,11689,28
1686224916.978874,192.168.29.136,2595,8,11688,28
1686224917.095794,192.168.29.136,2596,8,11687,28
1686224917.287467,192.168.29.136,2597,8,11686,28
1686224917.293781,192.168.29.136,2598,8,11685,28
1686224917.305075,192.168.29.136,2599,8,11684,28
