1686223183.691677,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686223208.584469,192.168.29.136,48675,21,48819,41
1686223208.636843,192.168.29.136,48675,21,48819,41
1686223208.652986,192.168.29.136,48675,21,48819,41
1686223208.689958,192.168.29.136,48675,21,48819,41
1686223208.705513,192.168.29.136,48675,21,48819,41
1686223208.720299,192.168.29.136,48675,21,48819,41
1686223208.735916,192.168.29.136,48675,21,48819,41
1686223208.802195,192.168.29.136,48675,21,48819,41
1686223208.817874,192.168.29.136,48675,21,48819,41
1686223208.839000,192.168.29.136,48675,21,48819,41
1686223208.882669,192.168.29.136,48675,21,48819,41
1686223208.904836,192.168.29.136,48675,21,48819,41
1686223208.931543,192.168.29.136,48675,21,48819,41
1686223208.974127,192.168.29.136,48675,21,48819,41
1686223208.990054,192.168.29.136,48675,21,48819,41
1686223209.078120,192.168.29.136,48675,21,48819,41
1686223209.093276,192.168.29.136,48675,21,48819,41
1686223209.109217,192.168.29.136,48675,21,48819,41
1686223209.131483,192.168.29.136,48675,21,48819,41
1686223209.163799,192.168.29.136,48675,21,48819,41
1686223209.306017,192.168.29.136,48675,21,48819,41
1686223209.325753,192.168.29.136,48675,21,48819,41
1686223209.346921,192.168.29.136,48675,21,48819,41
1686223209.373735,192.168.29.136,48675,21,48819,41
1686223209.418483,192.168.29.136,48675,21,48819,41
1686223209.434562,192.168.29.136,48675,21,48819,41
1686223209.544577,192.168.29.136,48675,21,48819,41
1686223209.646744,192.168.29.136,48675,21,48819,41
1686223209.662722,192.168.29.136,48675,21,48819,41
1686223209.694422,192.168.29.136,48675,21,48819,41
1686223209.781442,192.168.29.136,48675,21,48819,41
1686223209.947215,192.168.29.136,48675,21,48819,41
1686223210.005076,192.168.29.136,48675,21,48819,41
1686223210.188886,192.168.29.136,48675,21,48819,41
1686223210.214225,192.168.29.136,48675,21,48819,41
1686223210.229876,192.168.29.136,48675,21,48819,41
1686223210.256437,192.168.29.136,48675,21,48819,41
1686223210.287799,192.168.29.136,48675,21,48819,41
1686223210.318670,192.168.29.136,48675,21,48819,41
1686223210.334049,192.168.29.136,48675,21,48819,41
1686223210.377667,192.168.29.136,48675,21,48819,41
1686223210.393277,192.168.29.136,48675,21,48819,41
1686223210.496897,192.168.29.136,48675,21,48819,41
1686223210.682192,192.168.29.136,48675,21,48819,41
1686223210.707500,192.168.29.136,48675,21,48819,41
1686223210.750227,192.168.29.136,48675,21,48819,41
1686223210.771248,192.168.29.136,48675,21,48819,41
1686223210.920131,192.168.29.136,48675,21,48819,41
1686223210.973027,192.168.29.136,48675,21,48819,41
1686223210.999844,192.168.29.136,48675,21,48819,41
1686223211.087723,192.168.29.136,48675,21,48819,41
1686223211.158333,192.168.29.136,48675,21,48819,41
1686223211.237577,192.168.29.136,48675,21,48819,41
1686223211.275594,192.168.29.136,48675,21,48819,41
1686223211.316895,192.168.29.136,48675,21,48819,41
1686223211.394925,192.168.29.136,48675,21,48819,41
1686223211.415004,192.168.29.136,48675,21,48819,41
1686223211.617359,192.168.29.136,48675,21,48819,41
1686223211.654525,192.168.29.136,48675,21,48819,41
1686223211.690900,192.168.29.136,48675,21,48819,41
1686223211.729329,192.168.29.136,48675,21,48819,41
1686223211.751412,192.168.29.136,48675,21,48819,41
1686223211.767118,192.168.29.136,48675,21,48819,41
1686223211.821245,192.168.29.136,48675,21,48819,41
1686223211.870671,192.168.29.136,48675,21,48819,41
1686223211.935242,192.168.29.136,48675,21,48819,41
1686223211.956403,192.168.29.136,48675,21,48819,41
1686223212.097735,192.168.29.136,48675,21,48819,41
1686223212.211236,192.168.29.136,48675,21,48819,41
1686223212.242306,192.168.29.136,48675,21,48819,41
1686223212.263100,192.168.29.136,48675,21,48819,41
1686223212.278225,192.168.29.136,48675,21,48819,41
1686223212.319319,192.168.29.136,48675,21,48819,41
1686223212.365169,192.168.29.136,48675,21,48819,41
1686223212.460871,192.168.29.136,48675,21,48819,41
1686223212.498796,192.168.29.136,48675,21,48819,41
1686223212.536245,192.168.29.136,48675,21,48819,41
1686223212.589682,192.168.29.136,48675,21,48819,41
1686223212.670360,192.168.29.136,48675,21,48819,41
1686223212.701891,192.168.29.136,48675,21,48819,41
1686223212.718372,192.168.29.136,48675,21,48819,41
1686223212.746255,192.168.29.136,48675,21,48819,41
1686223212.805195,192.168.29.136,48675,21,48819,41
1686223212.921359,192.168.29.136,48675,21,48819,41
1686223212.937154,192.168.29.136,48675,21,48819,41
1686223212.956545,192.168.29.136,48675,21,48819,41
1686223212.987027,192.168.29.136,48675,21,48819,41
1686223213.001674,192.168.29.136,48675,21,48819,41
1686223213.022456,192.168.29.136,48675,21,48819,41
1686223213.115641,192.168.29.136,48675,21,48819,41
1686223213.271554,192.168.29.136,48675,21,48819,41
1686223213.297121,192.168.29.136,48675,21,48819,41
1686223213.318084,192.168.29.136,48675,21,48819,41
1686223213.345923,192.168.29.136,48675,21,48819,41
1686223213.389251,192.168.29.136,48675,21,48819,41
1686223213.421078,192.168.29.136,48675,21,48819,41
1686223213.442454,192.168.29.136,48675,21,48819,41
1686223213.491810,192.168.29.136,48675,21,48819,41
1686223213.517235,192.168.29.136,48675,21,48819,41
1686223213.531935,192.168.29.136,48675,21,48819,41
1686223213.579299,192.168.29.136,48675,21,48819,41
1686223213.627145,192.168.29.136,48675,21,48819,41
1686223213.679546,192.168.29.136,48675,21,48819,41
1686223213.827761,192.168.29.136,48675,21,48819,41
1686223213.881178,192.168.29.136,48675,21,48819,41
1686223213.912943,192.168.29.136,48675,21,48819,41
1686223213.932072,192.168.29.136,48675,21,48819,41
1686223214.010005,192.168.29.136,48675,21,48819,41
1686223214.046992,192.168.29.136,48675,21,48819,41
1686223214.099749,192.168.29.136,48675,21,48819,41
1686223214.158563,192.168.29.136,48675,21,48819,41
1686223214.173928,192.168.29.136,48675,21,48819,41
1686223214.209975,192.168.29.136,48675,21,48819,41
1686223214.226422,192.168.29.136,48675,21,48819,41
1686223214.247950,192.168.29.136,48675,21,48819,41
1686223214.380742,192.168.29.136,48675,21,48819,41
1686223214.395607,192.168.29.136,48675,21,48819,41
1686223214.426427,192.168.29.136,48675,21,48819,41
1686223214.506088,192.168.29.136,48675,21,48819,41
1686223214.541804,192.168.29.136,48675,21,48819,41
1686223214.558405,192.168.29.136,48675,21,48819,41
1686223214.589785,192.168.29.136,48675,21,48819,41
1686223214.610471,192.168.29.136,48675,21,48819,41
1686223214.642604,192.168.29.136,48675,21,48819,41
1686223214.786763,192.168.29.136,48675,21,48819,41
1686223214.877148,192.168.29.136,48675,21,48819,41
1686223214.929010,192.168.29.136,48675,21,48819,41
1686223214.950201,192.168.29.136,48675,21,48819,41
1686223214.975404,192.168.29.136,48675,21,48819,41
1686223214.990574,192.168.29.136,48675,21,48819,41
1686223215.050686,192.168.29.136,48675,21,48819,41
1686223215.071849,192.168.29.136,48675,21,48819,41
1686223215.124442,192.168.29.136,48675,21,48819,41
1686223215.156116,192.168.29.136,48675,21,48819,41
1686223215.270918,192.168.29.136,48675,21,48819,41
1686223215.318002,192.168.29.136,48675,21,48819,41
1686223215.344439,192.168.29.136,48675,21,48819,41
1686223215.370062,192.168.29.136,48675,21,48819,41
1686223215.403229,192.168.29.136,48675,21,48819,41
1686223215.419151,192.168.29.136,48675,21,48819,41
1686223215.534994,192.168.29.136,48675,21,48819,41
1686223215.564882,192.168.29.136,48675,21,48819,41
1686223215.579621,192.168.29.136,48675,21,48819,41
1686223215.601352,192.168.29.136,48675,21,48819,41
1686223215.640631,192.168.29.136,48675,21,48819,41
1686223215.662565,192.168.29.136,48675,21,48819,41
1686223215.720667,192.168.29.136,48675,21,48819,41
1686223215.758601,192.168.29.136,48675,21,48819,41
1686223215.775026,192.168.29.136,48675,21,48819,41
1686223215.790058,192.168.29.136,48675,21,48819,41
1686223215.888816,192.168.29.136,48675,21,48819,41
1686223215.915701,192.168.29.136,48675,21,48819,41
1686223215.956803,192.168.29.136,48675,21,48819,41
1686223215.992071,192.168.29.136,48675,21,48819,41
1686223216.011702,192.168.29.136,48675,21,48819,41
1686223216.120027,192.168.29.136,48675,21,48819,41
1686223216.152286,192.168.29.136,48675,21,48819,41
1686223216.370747,192.168.29.136,48675,21,48819,41
1686223216.414037,192.168.29.136,48675,21,48819,41
1686223216.441283,192.168.29.136,48675,21,48819,41
1686223216.472706,192.168.29.136,48675,21,48819,41
1686223216.525036,192.168.29.136,48675,21,48819,41
1686223216.552272,192.168.29.136,48675,21,48819,41
1686223216.578318,192.168.29.136,48675,21,48819,41
1686223216.731977,192.168.29.136,48675,21,48819,41
1686223216.764278,192.168.29.136,48675,21,48819,41
1686223216.788758,192.168.29.136,48675,21,48819,41
1686223216.803554,192.168.29.136,48675,21,48819,41
1686223216.834309,192.168.29.136,48675,21,48819,41
1686223216.898985,192.168.29.136,48675,21,48819,41
1686223216.934331,192.168.29.136,48675,21,48819,41
1686223216.976515,192.168.29.136,48675,21,48819,41
1686223217.034843,192.168.29.136,48675,21,48819,41
1686223217.061015,192.168.29.136,48675,21,48819,41
1686223217.099339,192.168.29.136,48675,21,48819,41
1686223217.179151,192.168.29.136,48675,21,48819,41
1686223217.204292,192.168.29.136,48675,21,48819,41
1686223217.224699,192.168.29.136,48675,21,48819,41
1686223217.277467,192.168.29.136,48675,21,48819,41
1686223217.314653,192.168.29.136,48675,21,48819,41
1686223217.508859,192.168.29.136,48675,21,48819,41
1686223217.528606,192.168.29.136,48675,21,48819,41
1686223217.570713,192.168.29.136,48675,21,48819,41
1686223217.658357,192.168.29.136,48675,21,48819,41
