1686215796.399907,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686215807.198418,192.168.29.136,59896,60422,8704,28
1686215807.210353,192.168.29.136,59640,60422,8960,28
1686215807.254546,192.168.29.136,59384,60422,9216,28
1686215807.294331,192.168.29.136,59128,60422,9472,28
1686215807.310803,192.168.29.136,58872,60422,9728,28
1686215807.369857,192.168.29.136,58616,60422,9984,28
1686215807.465933,192.168.29.136,58360,60422,10240,28
1686215807.482831,192.168.29.136,58104,60422,10496,28
1686215807.505301,192.168.29.136,57848,60422,10752,28
1686215807.516838,192.168.29.136,57592,60422,11008,28
1686215807.528365,192.168.29.136,57336,60422,11264,28
1686215807.603918,192.168.29.136,57080,60422,11520,28
1686215807.774854,192.168.29.136,56824,60422,11776,28
1686215807.786082,192.168.29.136,56568,60422,12032,28
1686215807.797845,192.168.29.136,56312,60422,12288,28
1686215807.804051,192.168.29.136,56056,60422,12544,28
1686215807.815692,192.168.29.136,55800,60422,12800,28
1686215807.827237,192.168.29.136,55544,60422,13056,28
1686215807.838726,192.168.29.136,55288,60422,13312,28
1686215807.855981,192.168.29.136,55032,60422,13568,28
1686215807.935732,192.168.29.136,54776,60422,13824,28
1686215807.947161,192.168.29.136,54520,60422,14080,28
1686215808.006181,192.168.29.136,54264,60422,14336,28
1686215808.023117,192.168.29.136,54008,60422,14592,28
1686215808.034232,192.168.29.136,53752,60422,14848,28
1686215808.066974,192.168.29.136,53496,60422,15104,28
1686215808.084311,192.168.29.136,53240,60422,15360,28
1686215808.085433,192.168.29.136,52984,60422,15616,28
1686215808.113107,192.168.29.136,52728,60422,15872,28
1686215808.182797,192.168.29.136,52472,60422,16128,28
1686215808.194804,192.168.29.136,52216,60422,16384,28
1686215808.227698,192.168.29.136,51960,60422,16640,28
1686215808.239371,192.168.29.136,51704,60422,16896,28
1686215808.251343,192.168.29.136,51448,60422,17152,28
1686215808.263447,192.168.29.136,51192,60422,17408,28
1686215808.291967,192.168.29.136,50936,60422,17664,28
1686215808.304288,192.168.29.136,50680,60422,17920,28
1686215808.316263,192.168.29.136,50424,60422,18176,28
1686215808.328357,192.168.29.136,50168,60422,18432,28
1686215808.329686,192.168.29.136,49912,60422,18688,28
1686215808.367710,192.168.29.136,49656,60422,18944,28
1686215808.378817,192.168.29.136,49400,60422,19200,28
1686215808.390428,192.168.29.136,49144,60422,19456,28
1686215808.418590,192.168.29.136,48888,60422,19712,28
1686215808.456906,192.168.29.136,48632,60422,19968,28
1686215808.469118,192.168.29.136,48376,60422,20224,28
1686215808.554472,192.168.29.136,48120,60422,20480,28
1686215808.602589,192.168.29.136,47864,60422,20736,28
1686215808.614285,192.168.29.136,47608,60422,20992,28
1686215808.626334,192.168.29.136,47352,60422,21248,28
1686215808.632378,192.168.29.136,47096,60422,21504,28
1686215808.643890,192.168.29.136,46840,60422,21760,28
1686215808.650541,192.168.29.136,46584,60422,22016,28
1686215808.668036,192.168.29.136,46328,60422,22272,28
1686215808.843671,192.168.29.136,46072,60422,22528,28
1686215808.861623,192.168.29.136,45816,60422,22784,28
1686215808.867955,192.168.29.136,45560,60422,23040,28
1686215808.895665,192.168.29.136,45304,60422,23296,28
1686215809.002432,192.168.29.136,45048,60422,23552,28
1686215809.077467,192.168.29.136,44792,60422,23808,28
1686215809.136544,192.168.29.136,44536,60422,24064,28
1686215809.148268,192.168.29.136,44280,60422,24320,28
1686215809.191613,192.168.29.136,44024,60422,24576,28
1686215809.208144,192.168.29.136,43768,60422,24832,28
1686215809.251340,192.168.29.136,43512,60422,25088,28
1686215809.251765,192.168.29.136,43256,60422,25344,28
1686215809.257329,192.168.29.136,43000,60422,25600,28
1686215809.274262,192.168.29.136,42744,60422,25856,28
1686215809.280702,192.168.29.136,42488,60422,26112,28
1686215809.287071,192.168.29.136,42232,60422,26368,28
1686215809.298598,192.168.29.136,41976,60422,26624,28
1686215809.351970,192.168.29.136,41720,60422,26880,28
1686215809.358419,192.168.29.136,41464,60422,27136,28
1686215809.369940,192.168.29.136,41208,60422,27392,28
1686215809.381007,192.168.29.136,40952,60422,27648,28
1686215809.392379,192.168.29.136,40696,60422,27904,28
1686215809.404200,192.168.29.136,40440,60422,28160,28
1686215809.415814,192.168.29.136,40184,60422,28416,28
1686215809.421545,192.168.29.136,39928,60422,28672,28
1686215809.438573,192.168.29.136,39672,60422,28928,28
1686215809.450332,192.168.29.136,39416,60422,29184,28
1686215809.462316,192.168.29.136,39160,60422,29440,28
1686215809.468284,192.168.29.136,38904,60422,29696,28
1686215809.542903,192.168.29.136,38648,60422,29952,28
1686215809.559991,192.168.29.136,38392,60422,30208,28
1686215809.577091,192.168.29.136,38136,60422,30464,28
1686215809.715184,192.168.29.136,37880,60422,30720,28
1686215809.726906,192.168.29.136,37624,60422,30976,28
1686215809.738343,192.168.29.136,37368,60422,31232,28
1686215809.755138,192.168.29.136,37112,60422,31488,28
1686215809.772304,192.168.29.136,36856,60422,31744,28
1686215809.784017,192.168.29.136,36600,60422,32000,28
1686215809.795496,192.168.29.136,36344,60422,32256,28
1686215809.806672,192.168.29.136,36088,60422,32512,28
1686215809.823201,192.168.29.136,35832,60422,32768,28
1686215809.997052,192.168.29.136,35576,60422,33024,28
1686215810.008528,192.168.29.136,35320,60422,33280,28
1686215810.025728,192.168.29.136,35064,60422,33536,28
1686215810.148738,192.168.29.136,34808,60422,33792,28
1686215810.302730,192.168.29.136,34552,60422,34048,28
1686215810.320035,192.168.29.136,34296,60422,34304,28
1686215810.385060,192.168.29.136,34040,60422,34560,28
1686215810.402068,192.168.29.136,33784,60422,34816,28
1686215810.418913,192.168.29.136,33528,60422,35072,28
1686215810.430659,192.168.29.136,33272,60422,35328,28
1686215810.447371,192.168.29.136,33016,60422,35584,28
1686215810.527454,192.168.29.136,32760,60422,35840,28
1686215810.533851,192.168.29.136,32504,60422,36096,28
1686215810.545392,192.168.29.136,32248,60422,36352,28
1686215810.556711,192.168.29.136,31992,60422,36608,28
1686215810.594623,192.168.29.136,31736,60422,36864,28
1686215810.611723,192.168.29.136,31480,60422,37120,28
1686215810.628536,192.168.29.136,31224,60422,37376,28
1686215810.666274,192.168.29.136,30968,60422,37632,28
1686215810.719525,192.168.29.136,30712,60422,37888,28
1686215810.730814,192.168.29.136,30456,60422,38144,28
1686215810.742250,192.168.29.136,30200,60422,38400,28
1686215810.837464,192.168.29.136,29944,60422,38656,28
1686215811.022313,192.168.29.136,29688,60422,38912,28
1686215811.117110,192.168.29.136,29432,60422,39168,28
1686215811.117992,192.168.29.136,29176,60422,39424,28
1686215811.129413,192.168.29.136,28920,60422,39680,28
1686215811.203054,192.168.29.136,28664,60422,39936,28
1686215811.214717,192.168.29.136,28408,60422,40192,28
1686215811.226150,192.168.29.136,28152,60422,40448,28
1686215811.237422,192.168.29.136,27896,60422,40704,28
1686215811.249041,192.168.29.136,27640,60422,40960,28
1686215811.266147,192.168.29.136,27384,60422,41216,28
1686215811.282940,192.168.29.136,27128,60422,41472,28
1686215811.294677,192.168.29.136,26872,60422,41728,28
1686215811.306324,192.168.29.136,26616,60422,41984,28
1686215811.412257,192.168.29.136,26360,60422,42240,28
1686215811.423794,192.168.29.136,26104,60422,42496,28
1686215811.424242,192.168.29.136,25848,60422,42752,28
1686215811.535785,192.168.29.136,25592,60422,43008,28
1686215811.547303,192.168.29.136,25336,60422,43264,28
1686215811.559448,192.168.29.136,25080,60422,43520,28
1686215811.576916,192.168.29.136,24824,60422,43776,28
1686215811.614739,192.168.29.136,24568,60422,44032,28
1686215811.631912,192.168.29.136,24312,60422,44288,28
1686215811.649308,192.168.29.136,24056,60422,44544,28
1686215811.676664,192.168.29.136,23800,60422,44800,28
1686215811.693436,192.168.29.136,23544,60422,45056,28
1686215811.704793,192.168.29.136,23288,60422,45312,28
1686215811.721706,192.168.29.136,23032,60422,45568,28
1686215811.727879,192.168.29.136,22776,60422,45824,28
1686215811.886048,192.168.29.136,22520,60422,46080,28
1686215811.903128,192.168.29.136,22264,60422,46336,28
1686215811.998695,192.168.29.136,22008,60422,46592,28
1686215812.036001,192.168.29.136,21752,60422,46848,28
1686215812.074322,192.168.29.136,21496,60422,47104,28
1686215812.085841,192.168.29.136,21240,60422,47360,28
1686215812.086158,192.168.29.136,20984,60422,47616,28
1686215812.097304,192.168.29.136,20728,60422,47872,28
1686215812.144846,192.168.29.136,20472,60422,48128,28
1686215812.156277,192.168.29.136,20216,60422,48384,28
1686215812.172792,192.168.29.136,19960,60422,48640,28
1686215812.178649,192.168.29.136,19704,60422,48896,28
1686215812.226802,192.168.29.136,19448,60422,49152,28
1686215812.238439,192.168.29.136,19192,60422,49408,28
1686215812.249380,192.168.29.136,18936,60422,49664,28
1686215812.260653,192.168.29.136,18680,60422,49920,28
1686215812.272252,192.168.29.136,18424,60422,50176,28
1686215812.283875,192.168.29.136,18168,60422,50432,28
1686215812.295257,192.168.29.136,17912,60422,50688,28
1686215812.306891,192.168.29.136,17656,60422,50944,28
1686215812.344473,192.168.29.136,17400,60422,51200,28
1686215812.356124,192.168.29.136,17144,60422,51456,28
1686215812.357082,192.168.29.136,16888,60422,51712,28
1686215812.389931,192.168.29.136,16632,60422,51968,28
1686215812.422248,192.168.29.136,16376,60422,52224,28
1686215812.433423,192.168.29.136,16120,60422,52480,28
