16730.890042121,1696,3001,1318271160,182841741,5,0,S,512,58417,0,40,1
16730.901890252,1697,3001,899537138,1771759952,5,0,S,512,53556,0,40,1
16730.913746893,1698,3001,283933703,956705346,5,0,S,512,41360,0,40,1
16730.925398827,1699,3001,860000721,1419656383,5,0,S,512,5802,0,40,1
16730.937109018,1702,3001,766641406,86706838,5,0,S,512,20480,0,40,1
16730.948473283,1703,3001,2012262125,1830302177,5,0,S,512,12497,0,40,1
16730.959935032,1704,3001,593531810,50429764,5,0,S,512,25627,0,40,1
16730.965675017,1705,3001,369095181,1129768698,5,0,S,512,27222,0,40,1
16730.977193697,1706,3001,1283629853,300556210,5,0,S,512,28105,0,40,1
16730.988883982,1707,3001,1154074389,1200093348,5,0,S,512,49130,0,40,1
16731.006478991,1708,3001,520373339,1484027052,5,0,S,512,62273,0,40,1
16731.023257389,1709,3001,835488444,196544125,5,0,S,512,48563,0,40,1
16731.03535931,1710,3001,415107371,1138518637,5,0,S,512,6544,0,40,1
16731.052489732,1712,3001,810866616,1053880530,5,0,S,512,11666,0,40,1
16731.06967391,1713,3001,1881651681,918659007,5,0,S,512,7512,0,40,1
16731.080631407,1714,3001,1303954530,1512190818,5,0,S,512,6159,0,40,1
16731.096729808,1715,3001,580145116,1881285999,5,0,S,512,53408,0,40,1
16731.108853329,1716,3001,2017155636,1017432204,5,0,S,512,5948,0,40,1
16731.125894459,1717,3001,1489524248,24022945,5,0,S,512,32349,0,40,1
16731.137398554,1718,3001,586169165,544396284,5,0,S,512,25567,0,40,1
16731.148873559,1719,3001,639519427,1379884729,5,0,S,512,24944,0,40,1
16731.161409436,1720,3001,2112526073,1794992100,5,0,S,512,46964,0,40,1
16731.17285802,1721,3001,955374492,595862399,5,0,S,512,8457,0,40,1
16731.189893893,1722,3001,1769567807,1406729015,5,0,S,512,31215,0,40,1
16731.206621385,1723,3001,522984312,1140897048,5,0,S,512,28679,0,40,1
16731.20701785,1724,3001,1106702994,297367931,5,0,S,512,19015,0,40,1
16731.212891446,1725,3001,1740851440,877513047,5,0,S,512,5274,0,40,1
16731.225273317,1726,3001,1357284936,747185035,5,0,S,512,37121,0,40,1
16731.242189622,1727,3001,1274274642,89225636,5,0,S,512,28879,0,40,1
16731.253501717,1728,3001,243874049,675394801,5,0,S,512,47551,0,40,1
16731.265622938,1729,3001,697500508,1314914228,5,0,S,512,6247,0,40,1
16731.277897141,1730,3001,1347671092,1279956653,5,0,S,512,14737,0,40,1
16731.288883415,1731,3001,988876665,87847498,5,0,S,512,50758,0,40,1
16731.300254472,1732,3001,917321362,1857415305,5,0,S,512,28372,0,40,1
16731.311619513,1733,3001,1899646590,232915969,5,0,S,512,38605,0,40,1
16731.328720183,1734,3001,1653147177,1339618963,5,0,S,512,21671,0,40,1
16731.340350532,1735,3001,771354934,932986755,5,0,S,512,33929,0,40,1
16731.352047662,1736,3001,1770848690,142788043,5,0,S,512,37186,0,40,1
16731.363468256,1737,3001,1640291002,1417062685,5,0,S,512,33388,0,40,1
16731.375105044,1738,3001,1533756260,1660936735,5,0,S,512,23419,0,40,1
16731.386736945,1739,3001,1971617803,210953595,5,0,S,512,39612,0,40,1
16731.392274662,1740,3001,1641880426,1558624688,5,0,S,512,32556,0,40,1
16731.403651066,1741,3001,959651502,400017705,5,0,S,512,28479,0,40,1
16731.415148876,1742,3001,873284976,1317339068,5,0,S,512,27612,0,40,1
16731.426809524,1743,3001,46163818,1069502010,5,0,S,512,9937,0,40,1
16731.438063923,1744,3001,359939708,575165539,5,0,S,512,20753,0,40,1
16731.449097903,1745,3001,971083529,1346520473,5,0,S,512,55996,0,40,1
16731.4550773,1746,3001,312256749,969885515,5,0,S,512,60294,0,40,1
16731.47190974,1747,3001,400615005,462692869,5,0,S,512,54230,0,40,1
16731.472899608,1748,3001,578198897,1996449130,5,0,S,512,52174,0,40,1
16731.484162639,1749,3001,1431177590,1820583285,5,0,S,512,21082,0,40,1
16731.485086656,1750,3001,1451586864,1314980063,5,0,S,512,9036,0,40,1
16731.497276187,1753,3001,943344002,1046596712,5,0,S,512,21903,0,40,1
16731.498055145,1754,3001,126921405,1406536420,5,0,S,512,15200,0,40,1
16731.509274701,1756,3001,2106300892,542393050,5,0,S,512,40383,0,40,1
16731.520573741,1757,3001,1557788408,943008056,5,0,S,512,47913,0,40,1
16731.532124626,1758,3001,278854961,1521206953,5,0,S,512,30116,0,40,1
16731.543639745,1759,3001,660858250,804900896,5,0,S,512,26261,0,40,1
16731.555059916,1760,3001,1253815134,109004112,5,0,S,512,58715,0,40,1
16731.566497819,1761,3001,1257913058,713473255,5,0,S,512,22447,0,40,1
16731.578003872,1762,3001,1662028687,558672175,5,0,S,512,32462,0,40,1
16731.589351319,1763,3001,1235999737,1502016177,5,0,S,512,33093,0,40,1
16731.595428616,1764,3001,1879472796,1628937582,5,0,S,512,44537,0,40,1
16731.606790899,1765,3001,950627747,131571705,5,0,S,512,36755,0,40,1
16731.618055065,1767,3001,608380461,1648177357,5,0,S,512,47299,0,40,1
16731.629325385,1768,3001,311150621,1927032318,5,0,S,512,33810,0,40,1
16731.640711924,1769,3001,2010369911,440406920,5,0,S,512,6716,0,40,1
16731.657419142,1770,3001,1235205190,1694222054,5,0,S,512,44297,0,40,1
16731.674048745,1773,3001,1961896298,1555196241,5,0,S,512,7388,0,40,1
16731.685419741,1774,3001,380921868,1287185389,5,0,S,512,40016,0,40,1
16731.696711171,1775,3001,206483858,90329488,5,0,S,512,60748,0,40,1
16731.697133066,1776,3001,262182149,1458632659,5,0,S,512,7808,0,40,1
16731.702618887,1777,3001,860273491,2067013120,5,0,S,512,1907,0,40,1
16731.713976826,1778,3001,253889240,230680093,5,0,S,512,24517,0,40,1
16731.725410048,1779,3001,1168711943,93566356,5,0,S,512,3584,0,40,1
16731.736883952,1780,3001,740951894,1328771546,5,0,S,512,61619,0,40,1
16731.749456119,1781,3001,422195957,956308430,5,0,S,512,51937,0,40,1
16731.750423085,1782,3001,816913275,1250808575,5,0,S,512,42511,0,40,1
16731.751206212,1783,3001,1770302768,1065221225,5,0,S,512,61879,0,40,1
16731.764242319,1785,3001,1867600746,1652626952,5,0,S,512,54305,0,40,1
16731.775525489,1786,3001,1788548407,1914809102,5,0,S,512,64449,0,40,1
16731.792216747,1787,3001,1799885017,627598945,5,0,S,512,2956,0,40,1
16731.808956507,1789,3001,603494326,2050200129,5,0,S,512,18513,0,40,1
16731.820038443,1790,3001,335480236,643668375,5,0,S,512,53325,0,40,1
16731.83665204,1791,3001,1761688200,1065864333,5,0,S,512,60535,0,40,1
16731.848269062,1792,3001,1845063981,1882777608,5,0,S,512,6690,0,40,1
16731.859101175,1793,3001,100152618,1505596729,5,0,S,512,50819,0,40,1
16731.870530204,1794,3001,2057921144,1436337871,5,0,S,512,48875,0,40,1
16731.881580553,1795,3001,1007907764,1156454970,5,0,S,512,22029,0,40,1
16731.89875771,1797,3001,547172639,449921099,5,0,S,512,50445,0,40,1
16731.910232562,1798,3001,965650878,1761836435,5,0,S,512,27180,0,40,1
16731.921994813,1800,3001,210050250,553327349,5,0,S,512,56678,0,40,1
16731.933474369,1801,3001,134062836,167531902,5,0,S,512,48770,0,40,1
16731.945018725,1802,3001,1014383852,2012595883,5,0,S,512,61080,0,40,1
16731.96160288,1803,3001,998029796,2112748502,5,0,S,512,50816,0,40,1
16731.978102332,1804,3001,2046896965,2023185998,5,0,S,512,38819,0,40,1
16731.989689588,1807,3001,1867088873,1479006625,5,0,S,512,59563,0,40,1
16732.006712737,1809,3001,1096282047,1911983065,5,0,S,512,20667,0,40,1
16732.018296945,1810,3001,2128081032,2122033315,5,0,S,512,29236,0,40,1
16732.035207924,1811,3001,1656064745,108612503,5,0,S,512,6498,0,40,1
16732.046705563,1814,3001,118826235,2020439469,5,0,S,512,9585,0,40,1
16732.058206096,1815,3001,1242419194,119895753,5,0,S,512,56977,0,40,1
16732.069842227,1816,3001,1374983474,219505604,5,0,S,512,37099,0,40,1
16732.086897334,1817,3001,157583836,2086594477,5,0,S,512,31224,0,40,1
16732.088036822,1818,3001,1537588945,2053794021,5,0,S,512,54324,0,40,1
16732.088846557,1819,3001,384463194,1002592420,5,0,S,512,40060,0,40,1
16732.101534988,1822,3001,1000297529,594200044,5,0,S,512,4971,0,40,1
16732.113380398,1823,3001,650990378,1025771193,5,0,S,512,62280,0,40,1
16732.130782595,1824,3001,266948081,1144597428,5,0,S,512,13418,0,40,1
16732.147721394,1825,3001,1906091782,239532974,5,0,S,512,42795,0,40,1
16732.164832216,1826,3001,133878302,1614516449,5,0,S,512,63580,0,40,1
16732.165569574,1827,3001,1440982457,1772100285,5,0,S,512,15541,0,40,1
16732.176362354,1828,3001,2079609589,1162205583,5,0,S,512,6111,0,40,1
16732.188131889,1829,3001,867926928,1546668777,5,0,S,512,4439,0,40,1
16732.199946445,1830,3001,1568227333,995853333,5,0,S,512,47700,0,40,1
16732.212012691,1831,3001,95593758,63086600,5,0,S,512,60077,0,40,1
16732.229000864,1832,3001,879056334,1063384129,5,0,S,512,23781,0,40,1
16732.240516017,1833,3001,638031618,1714374507,5,0,S,512,47179,0,40,1
16732.257707535,1834,3001,370549406,1981322588,5,0,S,512,16157,0,40,1
16732.269535222,1835,3001,2123506663,1739930723,5,0,S,512,2299,0,40,1
16732.28635904,1836,3001,1848876025,1873809025,5,0,S,512,25904,0,40,1
16732.298348534,1838,3001,1677736787,1099433775,5,0,S,512,3389,0,40,1
16732.315158716,1839,3001,1468032956,1967360704,5,0,S,512,56814,0,40,1
16732.326750263,1840,3001,113437898,1388104389,5,0,S,512,52341,0,40,1
16732.337966985,1842,3001,2009881941,215270833,5,0,S,512,973,0,40,1
16732.354496591,1843,3001,576963986,853302451,5,0,S,512,5635,0,40,1
16732.365841475,1844,3001,169817224,1223851857,5,0,S,512,47744,0,40,1
16732.377371224,1845,3001,907267890,1199874872,5,0,S,512,46997,0,40,1
16732.388798299,1846,3001,1884251531,901267249,5,0,S,512,27572,0,40,1
16732.400374068,1847,3001,180784325,547534593,5,0,S,512,9138,0,40,1
16732.406505487,1848,3001,249417405,77787732,5,0,S,512,5974,0,40,1
16732.414143403,1855,3001,1912366691,770254977,5,0,S,512,9483,0,40,1
16732.425744207,1856,3001,1510407773,507022860,5,0,S,512,45949,0,40,1
16732.437058229,1857,3001,834774232,687807186,5,0,S,512,27470,0,40,1
16732.448740653,1858,3001,1326448525,937224591,5,0,S,512,41582,0,40,1
16732.465370848,1860,3001,33574423,232793221,5,0,S,512,31678,0,40,1
16732.476835458,1861,3001,685180290,1821466557,5,0,S,512,5767,0,40,1
16732.488476873,1862,3001,673000656,804136321,5,0,S,512,31186,0,40,1
16732.500185701,1863,3001,876091855,391670292,5,0,S,512,40350,0,40,1
16732.510962729,1864,3001,1932485506,150959329,5,0,S,512,32056,0,40,1
16732.527406974,1865,3001,2065247367,2063326021,5,0,S,512,43253,0,40,1
16732.538894684,1866,3001,1250400452,1426250146,5,0,S,512,12239,0,40,1
16732.555455179,1867,3001,1336820786,113540730,5,0,S,512,17696,0,40,1
16732.572542509,1868,3001,1970775714,1439989255,5,0,S,512,28023,0,40,1
16732.584789054,1869,3001,535034726,62578554,5,0,S,512,46067,0,40,1
16732.59649851,1870,3001,645114427,96152977,5,0,S,512,11620,0,40,1
16732.608597121,1871,3001,266969067,781333267,5,0,S,512,28049,0,40,1
16732.609250021,1872,3001,1290114938,1454333923,5,0,S,512,17574,0,40,1
16732.620207885,1874,3001,1261988297,2115427637,5,0,S,512,54708,0,40,1
16732.632159221,1875,3001,957496994,2033191356,5,0,S,512,6330,0,40,1
16732.643848356,1876,3001,1423260668,1136108160,5,0,S,512,3569,0,40,1
16732.65606159,1877,3001,248563554,325445299,5,0,S,512,37235,0,40,1
16732.667834314,1879,3001,212008290,683772091,5,0,S,512,3064,0,40,1
16732.67959426,1880,3001,932339964,1328886518,5,0,S,512,58170,0,40,1
16732.691778233,1881,3001,1885464860,1595855585,5,0,S,512,17280,0,40,1
16732.70320015,1882,3001,365089016,738486875,5,0,S,512,39057,0,40,1
16732.704315128,1883,3001,1796333142,20469914,5,0,S,512,33254,0,40,1
16732.717022319,1885,3001,1298154013,92471557,5,0,S,512,61485,0,40,1
16732.728597374,1886,3001,1040386486,1515732225,5,0,S,512,4783,0,40,1
16732.739916151,1887,3001,61385457,1764295779,5,0,S,512,56831,0,40,1
16732.751570726,1888,3001,1343408806,1525969406,5,0,S,512,14452,0,40,1
