0.5143308064426882,0.0,53.692799020601136,0.0,627221709.0855607,605712482.5719633,0.0,0.0,0.0,0.0,17971.406891761126,0.0,0.0,186,1
1.4319296567994282,0.0,136.27131300570682,0.0,606696529.5709141,618682615.6569505,0.0,0.0,0.0803202394600843,41.123962603563164,18186.89546186091,0.0,0.0,462,1
1.487913120567144,0.0,6618.545408840079,0.0,604499066.3298681,647923962.8464383,0.0,0.0,0.19667851758079843,100.69940100136878,19561.988967169946,0.0,0.0,521,1
1.520329300361368,0.0,2319.1108126596446,0.0,623327524.9871162,621274255.5461283,0.0,0.0,0.08520058645507161,43.62270026499666,19048.351004479096,0.0,0.0,547,1
1.4926547310535803,0.0,2035.8754714464621,0.0,626387053.654208,610412486.265075,0.0,0.0,0.07345423512329077,37.60856838312488,18862.458630957677,0.0,0.0,553,1
1.468388148017148,1.4751824027091096,17238.367562862608,0.0,609319051.1117878,677342785.5624255,0.0,0.0,0.3392212721271795,173.68129132911594,19680.43976882577,0.0,0.0,505,1
1.2179720018547788,0.4999340506999198,17790.235713700262,0.0,605345329.0445381,614320705.5082318,0.0,0.0,0.0,0.0,18885.15646353202,0.0,0.0,431,1
1.4081603976389223,0.0,129.03746226064223,0.0,625807114.8414702,601264169.4749427,0.0,0.0,0.0,0.0,19380.018722309884,0.0,0.0,447,1
1.2792408811665352,1.1379939084213482,21380.02115802066,0.0,617825021.6838744,670852450.9421818,0.0,0.0,0.28047032009038936,143.60080388627935,18729.11882749749,0.0,0.0,639,1
1.4445293480506245,1.1125324531588012,20981.000029417242,0.0,630681722.2189165,691757609.5703344,0.0,0.0,0.48979701212435317,250.77607020766882,18815.27315937245,0.0,0.0,811,1
1.4508675548441379,3.626238222057417,19500.842539910187,0.0,618038415.5642627,646822482.3326523,0.0,0.0,0.4700481336351463,240.66464442119485,18357.8106481918,0.0,0.0,1232,1
1.917350782275808,1.4354510642724703,7509.419958156327,0.0,613050663.2997696,759643424.202298,0.0,0.0,0.41851081156261943,214.27753552006124,17715.168910754954,0.0,0.0,106,1
1.472541476470803,0.0,128.61197920203733,0.0,595632513.3487849,628305672.275717,0.0,0.0,0.10611220682325388,54.329449893505995,18639.509322979047,0.0,0.0,439,1
1.4235051036072055,1.861795145399972,10728.9480540315,0.0,617104110.0981375,619895595.4071611,0.0,0.0,0.09552849062335082,48.91058719915562,18832.39218717409,0.0,0.0,760,1
1.4208032231258176,2.4378533516756535,17628.4455742329,0.0,612420280.4618995,600188273.4868561,0.0,0.0,0.447314809396354,229.02518241093327,18650.12681426864,0.0,0.0,987,1
0.34063939791592385,3.2077471002888753,20174.872324952026,0.0,591073071.5007716,0.0,0.0,0.0,0.0,0.0,19581.6237976931,0.0,0.0,356,1
1.1364826728955368,61.77801031264254,118.36139883482929,0.0,618094697.5735582,612948628.4227281,0.0,0.0,0.10100988630033723,3258.073882617378,19943.367276290224,0.0,0.0,388,1
1.3095837295056338,57.93192458290321,223.00126097922399,0.0,632738114.6389412,608097786.788631,0.0,0.0,0.13491902839440614,4351.81326086157,18892.79353388115,0.0,0.0,647,1
1.2120024212941476,56.835345689699025,16721.32713980423,0.0,612912608.9736354,716296831.6481801,0.0,0.0,0.4639896837137629,14965.987248187424,18596.852183182957,0.0,0.0,950,1
1.1723957364513595,57.60065839584284,21077.471315618943,0.0,609567484.2881216,630522113.6864092,0.0,0.0,113.86566804586724,15472.090688402051,19313.909285919202,0.0,0.0,1173,1
1.451766029794301,57.525604578650096,145.78501431298952,0.0,628497571.5241679,610600622.6088132,0.0,0.0,0.0,0.0,19516.265053014282,0.0,0.0,463,1
1.4510055987493278,60.21273002440097,10290.256324319607,0.0,602936446.0301623,602498337.4654216,0.0,0.0,0.0,0.0,17972.97659581557,0.0,0.0,523,1
1.4508737978237332,56.33738128915789,18147.68094825915,0.0,617980212.8823034,636398763.8906738,0.0,0.0,0.0,0.0,18685.70186681262,0.0,0.0,499,1
1.4802921501183943,56.723230607333825,205.74220707796252,0.0,608237401.6365325,620841426.7220154,0.0,0.0,0.0,0.0,19086.446241217363,0.0,0.0,644,1
1.474722844794589,56.63897207539272,15004.891690037035,0.0,613389452.9762769,627600877.9408506,0.0,0.0,0.0,0.0,18895.173253040382,0.0,0.0,483,1
1.4261941373567726,57.73203972540394,20132.34585350981,0.0,625690297.823538,625279160.1609966,0.0,0.0,139.59831696500544,0.0,19633.924405515812,0.0,0.0,766,1
1.322048247527093,51.1087334704925,17645.527449643658,0.0,624990059.4810566,620824151.6583833,0.0,0.0,0.0,0.0,18750.927655754276,0.0,0.0,844,1
1.3152468759605223,51.45609762105178,20851.363619373595,0.0,619344957.7223853,550147849.5786734,0.0,0.0,0.4195542020325997,13532.720786561506,19132.976031575286,0.0,0.0,1342,1
0.008668121810978383,64.60523767229618,554.1205939622361,0.0,284871765.1123031,0.0,0.0,0.0,0.0,0.0,18065.033855602975,0.0,0.0,7,1
0.2918747686799522,0.0,26.556543449779003,0.0,597527700.3951954,565478157.008124,0.0,0.0,0.0,0.0,20492.305245807136,0.0,0.0,92,1
1.4596450117466713,0.0,181.2877546885062,0.0,597062780.5822052,610676873.5766178,0.0,0.0,0.0,0.0,19297.23848685758,0.0,0.0,628,1
1.5890636383275687,0.0,18213.22720782802,0.0,631427760.9221201,623680661.2983806,0.0,0.0,0.0,0.0,19132.518293027515,0.0,0.0,560,1
1.609614781017611,1.7649013010696786,21873.294623632253,0.0,618900087.7465729,603975800.8108078,0.0,0.0,0.0,0.0,19039.560134364066,0.0,0.0,642,1
1.3893696412174918,0.4227135261694515,20525.567307624267,0.0,611826570.7393138,619199576.7218899,0.0,0.0,0.0,0.0,18406.31825412649,0.0,0.0,880,1
1.2430423851491055,0.0,3052.29638699838,0.0,612712970.5623875,624470011.0498084,0.0,0.0,0.0,0.0,18805.23472177792,0.0,0.0,889,1
1.5905180222480066,3.965312284317976,21050.577981595143,0.0,601797972.6468385,615623140.230135,0.0,0.0,0.0,0.0,18982.219113888466,0.0,0.0,624,1
1.4227905855364973,0.0,21165.480473702224,0.0,633862312.7960773,635865811.1771508,0.0,0.0,0.0,0.0,18952.45891598932,0.0,0.0,755,1
1.4448032018584278,0.9051493223655613,5628.065299462319,0.0,637667442.8461033,602504972.4795619,0.0,0.0,0.0,0.0,18888.978264508667,0.0,0.0,464,1
1.4647320990249695,1.896516764808601,4590.080043484129,0.0,602099598.6149385,612852542.584503,0.0,0.0,0.0,0.0,18818.411555285307,0.0,0.0,495,1
