55720,435853748,3662748398,8,0,A,502,44852,0,52,0
55740,3156070797,63441421,8,0,A,502,48270,0,52,0
55754,1164962109,2020333654,8,0,A,502,55441,0,52,0
55732,2239632173,1741948642,8,0,A,502,20661,0,52,0
55716,1181873778,195545327,8,0,A,502,18092,0,52,0
55718,3770994153,3685161707,8,0,A,502,45795,0,52,0
55766,2065742945,3310301028,8,0,A,502,9151,0,52,0
39394,1876912804,0,10,0,S,64240,1086,0,60,0
39410,1414532575,0,10,0,S,64240,31870,0,60,0
39414,608563585,0,10,0,S,64240,51423,0,60,0
39420,2089519510,0,10,0,S,64240,55422,0,60,0
39426,2645288267,0,10,0,S,64240,23456,0,60,0
39434,1224520113,0,10,0,S,64240,58335,0,60,0
39442,4134195104,0,10,0,S,64240,6263,0,60,0
39444,45817338,0,10,0,S,64240,48585,0,60,0
39450,3170135599,0,10,0,S,64240,45907,0,60,0
39462,3798278288,0,10,0,S,64240,56179,0,60,0
39472,3849704602,0,10,0,S,64240,9293,0,60,0
39394,1876912805,303236406,8,0,A,502,61182,0,52,0
39394,1876912805,303236406,8,0,PA,502,53147,0,202,0
39488,405700038,0,10,0,S,64240,18519,0,60,0
39498,4063918937,0,10,0,S,64240,28843,0,60,0
39504,2345942580,0,10,0,S,64240,5167,0,60,0
39512,2088109244,0,10,0,S,64240,23804,0,60,0
39526,1322076207,0,10,0,S,64240,18212,0,60,0
39536,977489060,0,10,0,S,64240,22316,0,60,0
39544,3164557295,0,10,0,S,64240,53626,0,60,0
39554,4219419639,0,10,0,S,64240,42630,0,60,0
39566,2270743989,0,10,0,S,64240,35041,0,60,0
39410,1414532576,3955770593,8,0,A,502,19838,0,52,0
39410,1414532576,3955770593,8,0,PA,502,11803,0,202,0
39414,608563586,2759317361,8,0,A,502,20118,0,52,0
39414,608563586,2759317361,8,0,PA,502,12083,0,202,0
39420,2089519511,4050532032,8,0,A,502,45549,0,52,0
39420,2089519511,4050532032,8,0,PA,502,37513,0,202,0
39426,2645288268,553518380,8,0,A,502,14090,0,52,0
39426,2645288268,553518380,8,0,PA,502,6055,0,202,0
39434,1224520114,3739602171,8,0,A,502,14740,0,52,0
39434,1224520114,3739602171,8,0,PA,502,6705,0,202,0
39442,4134195105,2462827980,8,0,A,502,49239,0,52,0
39442,4134195105,2462827980,8,0,PA,502,41204,0,202,0
39444,45817339,2236771043,8,0,A,502,52725,0,52,0
39444,45817339,2236771043,8,0,PA,502,44690,0,202,0
39394,1876912805,303236406,8,0,PA,502,52900,0,202,0
39450,3170135600,3169718037,8,0,A,502,59189,0,52,0
39450,3170135600,3169718037,8,0,PA,502,51154,0,202,0
39462,3798278289,1243775513,8,0,A,502,3870,0,52,0
39462,3798278289,1243775513,8,0,PA,502,61370,0,202,0
39472,3849704603,4121757870,8,0,A,502,9689,0,52,0
39472,3849704603,4121757870,8,0,PA,502,1653,0,202,0
39410,1414532576,3955770593,8,0,PA,502,11458,0,202,0
39434,1224520114,3739602171,8,0,PA,502,6342,0,202,0
39414,608563586,2759317361,8,0,PA,502,11713,0,202,0
39426,2645288268,553518380,8,0,PA,502,5692,0,202,0
39420,2089519511,4050532032,8,0,PA,502,37144,0,202,0
39488,405700039,960157554,8,0,A,502,13814,0,52,0
39488,405700039,960157554,8,0,PA,502,5779,0,202,0
39498,4063918938,3853303003,8,0,A,502,52335,0,52,0
39498,4063918938,3853303003,8,0,PA,502,44300,0,202,0
39504,2345942581,654250808,8,0,A,502,55343,0,52,0
39504,2345942581,654250808,8,0,PA,502,47308,0,202,0
39512,2088109245,760048834,8,0,A,502,49354,0,52,0
39512,2088109245,760048834,8,0,PA,502,41318,0,202,0
39526,1322076208,3165451967,8,0,A,502,37268,0,52,0
39526,1322076208,3165451967,8,0,PA,502,29233,0,202,0
39536,977489061,1441349081,8,0,A,502,49481,0,52,0
39544,3164557296,4115076863,8,0,A,502,49940,0,52,0
39536,977489061,1441349081,8,0,PA,502,41445,0,202,0
39544,3164557296,4115076863,8,0,PA,502,41905,0,202,0
39554,4219419640,2106957395,8,0,A,502,34931,0,52,0
39554,4219419640,2106957395,8,0,PA,502,26896,0,202,0
39566,2270743990,1388728838,8,0,A,502,57823,0,52,0
39566,2270743990,1388728838,8,0,PA,502,49788,0,202,0
39394,1876912955,303237100,8,0,A,501,57715,0,52,0
39394,1876912955,303237100,8,0,FA,501,57713,0,52,0
39568,1106251128,0,10,0,S,64240,35188,0,60,0
39394,1876912956,303237101,8,0,A,501,57705,0,52,0
39410,1414532726,3955770766,8,0,A,501,16960,0,52,0
39414,608563736,2759317534,8,0,A,501,17223,0,52,0
39568,1106251129,2476552633,8,0,A,502,49195,0,52,0
39568,1106251129,2476552633,8,0,PA,502,41160,0,202,0
39420,2089519661,4050532205,8,0,A,501,42464,0,52,0
39426,2645288418,553518553,8,0,A,501,11018,0,52,0
39410,1414532726,3955771288,8,0,FA,501,16212,0,52,0
39434,1224520264,3739602344,8,0,A,501,11662,0,52,0
39414,608563736,2759318056,8,0,FA,501,16503,0,52,0
39570,1061841769,0,10,0,S,64240,11686,0,60,0
39442,4134195255,2462828153,8,0,A,501,46448,0,52,0
39444,45817489,2236771216,8,0,A,501,49958,0,52,0
39450,3170135750,3169718210,8,0,A,501,56546,0,52,0
39462,3798278439,1243775686,8,0,A,501,1228,0,52,0
39472,3849704753,4121758043,8,0,A,501,7045,0,52,0
39488,405700189,960157727,8,0,A,501,11584,0,52,0
39576,2578987103,0,10,0,S,64240,1593,0,60,0
39420,2089519661,4050532727,8,0,FA,501,41927,0,52,0
39584,3689105532,0,10,0,S,64240,46052,0,60,0
39434,1224520264,3739602866,8,0,FA,501,11121,0,52,0
39498,4063919088,3853303176,8,0,A,501,50092,0,52,0
39504,2345942731,654250981,8,0,A,501,53121,0,52,0
39586,2396438874,0,10,0,S,64240,34829,0,60,0
39426,2645288418,553519075,8,0,FA,501,10467,0,52,0
39598,870887497,0,10,0,S,64240,62461,0,60,0
39442,4134195255,2462828675,8,0,FA,501,45731,0,52,0
39512,2088109395,760049007,8,0,A,501,47045,0,52,0
39536,977489211,1441349254,8,0,A,501,47173,0,52,0
39604,1773196271,0,10,0,S,64240,39474,0,60,0
39444,45817489,2236771738,8,0,FA,501,49234,0,52,0
39566,2270744140,1388729011,8,0,A,501,55538,0,52,0
39544,3164557446,4115077036,8,0,A,501,47629,0,52,0
39554,4219419790,2106957568,8,0,A,501,32631,0,52,0
39608,2592842690,0,10,0,S,64240,39293,0,60,0
39450,3170135750,3169718732,8,0,FA,501,55818,0,52,0
39614,1700760209,0,10,0,S,64240,59345,0,60,0
39462,3798278439,1243776208,8,0,FA,501,497,0,52,0
