1.559904390226459,0.0,52.53808142671371,619757217.2653806,650722226.186066,0.0,0.0,0.0,0.0,18951.18278933324,0.0,0.0,182,1
1.6030974435067356,0.0,56.00223209837265,633444939.1570365,624321725.4720297,0.0,0.0,0.0,0.0,19742.8330862512,0.0,0.0,194,1
1.5584543798637511,0.0,47.341841958250846,609421251.3329519,608640822.0743469,0.0,0.0,0.0,0.0,18170.167836847704,0.0,0.0,164,1
1.5722800124754972,0.0,55.136195008360886,548519139.4536555,618368620.2841727,0.0,0.0,0.0,0.0,19351.904708365815,0.0,0.0,191,1
1.5727024046473412,0.0,58.31166264136189,633638968.0874195,637862181.7242244,0.0,0.0,0.0,0.0,18851.135913389953,0.0,0.0,202,1
1.60876570961298,0.0,20125.616442434864,597483666.0312884,621139529.3515738,0.0,0.0,0.0,0.0,18783.514673321686,0.0,0.0,204,1
1.4877090203283074,0.0,8952.329256671283,580453811.3099824,638556478.6222577,0.0,0.0,0.0,0.0,19204.730444393022,0.0,0.0,158,1
1.4400049045038146,0.0,2003.5360455784967,622376886.6128249,644273589.928123,0.0,0.0,0.0674192833800612,34.51867309059133,19004.675656764888,0.0,0.0,219,1
1.3957990133905935,0.0,2218.4985414211224,599118502.7453138,618776337.404877,0.0,0.0,0.07392101124765775,37.84755775880077,18645.6415346617,0.0,0.0,182,1
1.4756929543824573,0.0,10820.405372861216,617603353.729593,620325088.8257116,0.0,0.0,0.0,0.0,18597.203669306262,0.0,0.0,197,1
1.5349828251322515,0.0,19367.04794711519,563523877.2344329,642481753.5521377,0.0,0.0,0.0,0.0,18806.95666435267,0.0,0.0,165,1
1.5439975399037906,0.0,13808.504358024114,608866392.0780675,590688446.2833182,0.0,0.0,0.0,0.0,19006.814483574315,0.0,0.0,170,1
1.527761762784212,0.0,19886.07519445778,606608972.5348793,599227815.9525461,0.0,0.0,0.06286896634029705,32.18891076623209,19123.573633510507,0.0,0.0,252,1
1.6215702590343635,0.0,15968.57349534077,612038308.3018249,637858786.5019641,0.0,0.0,0.0,0.0,19459.208801267792,0.0,0.0,210,1
1.5290678203413302,0.0,17434.877608348343,638685796.5430408,616575042.981661,0.0,0.0,0.06388711995131106,32.71020541507125,18375.331682353168,0.0,0.0,244,1
1.557266461534371,0.0,13504.701967436195,605401875.0912902,621759444.6383901,0.0,0.0,0.0,0.0,19118.298177102628,0.0,0.0,186,1
1.571000084133289,0.0,17198.869659276304,586937034.4245903,584438744.2865051,0.0,0.0,0.0,0.0,17693.87475528184,0.0,0.0,200,1
1.5064838095325377,0.0,19773.612279391054,570293137.5492605,611158956.3081396,0.0,0.0,0.0,0.0,17997.920597715463,0.0,0.0,188,1
1.4805613675652514,0.0,14481.274869234529,570823456.0464249,603439871.2236692,0.0,0.0,0.09689596350834535,49.610733316272835,19092.36262798772,0.0,0.0,211,1
1.680299215126638,0.0,15390.063589288246,653733197.3320729,647642251.5348954,0.0,0.0,0.10286301637257404,52.6658643827579,19057.622059180016,0.0,0.0,187,1
1.7161082001191499,0.0,19301.901065844097,616230321.5851346,620231746.28974,0.0,0.0,0.1524553389864964,78.05713356108615,18051.43222040884,0.0,0.0,168,1
