1686227082.008572,139840534945856,creating proxy: proxy1
1686227082.009005,139840115451584,in-event <InotifyEvent: src_path=b'ProxyConfig.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686227082.028861,139840534945856,creating proxy: proxy2
1686227095.134499,139839563359936,TCP,282.9364669996721,153,192.168.29.136,54336,success,/api,0
1686227095.135320,139839571752640,TCP,313.8089630010654,171,192.168.29.136,54322,success,/singlepageapplication,0
1686227095.172668,139839546574528,TCP,256.0135130006529,154,192.168.29.136,54352,success,/home,0
1686227095.196778,139839538181824,TCP,272.83957100007683,155,192.168.29.136,54360,success,/login,0
1686227095.197905,139839554967232,TCP,316.9001379992551,153,192.168.29.136,54348,success,/api,0
1686227112.270259,139839554967232,TCP,43.696078999346355,155,192.168.29.136,48250,success,/login,0
1686227113.790563,139839554967232,TCP,389.06919399960316,171,192.168.29.136,48262,success,/singlepageapplication,0
1686227118.202169,139839554967232,TCP,75.57853799880832,155,192.168.29.136,48266,success,/login,0
1686227127.621176,139839554967232,TCP,283.89088100084336,158,192.168.29.136,33270,success,/register,0
1686227127.995699,139839554967232,TCP,341.5225470016594,171,192.168.29.136,33276,success,/singlepageapplication,0
1686227133.920395,139839554967232,TCP,121.39112099976046,150,192.168.29.136,42402,success,/,0
1686227134.232112,139839554967232,TCP,116.66321399752633,150,192.168.29.136,42406,success,/,0
1686227137.112664,139839554967232,TCP,79.76018699991982,153,192.168.29.136,42416,success,/api,0
1686227138.472994,139839554967232,TCP,214.71206000205711,171,192.168.29.136,42426,success,/singlepageapplication,0
1686227142.292732,139839554967232,TCP,98.61160999935237,155,192.168.29.136,55878,success,/login,0
1686227143.367591,139839554967232,TCP,148.34436399905826,153,192.168.29.136,55888,success,/api,0
1686227145.423285,139839554967232,TCP,125.26784299916471,155,192.168.29.136,55890,success,/login,0
1686227146.609624,139839554967232,TCP,289.4227779979701,163,192.168.29.136,55898,success,/documentation,0
1686227152.272475,139839554967232,TCP,51.95014600030845,155,192.168.29.136,59202,success,/login,0
1686227157.760815,139839554967232,TCP,147.10742399984156,163,192.168.29.136,59212,success,/documentation,0
1686227159.037791,139839554967232,TCP,218.71992199885426,154,192.168.29.136,59228,success,/home,0
1686227169.755383,139839554967232,TCP,280.8694069972262,163,192.168.29.136,40300,success,/documentation,0
1686227178.933738,139839554967232,TCP,37.23296899988782,154,192.168.29.136,53846,success,/home,0
1686227182.505409,139839554967232,TCP,61.71000700123841,155,192.168.29.136,53858,success,/login,0
1686227183.527261,139839554967232,TCP,76.1412330029998,158,192.168.29.136,53860,success,/register,0
1686227184.386656,139839554967232,TCP,86.90293299878249,163,192.168.29.136,53870,success,/documentation,0
1686227189.847568,139839554967232,TCP,208.06191100200522,163,192.168.29.136,50380,success,/documentation,0
1686227197.534789,139839554967232,TCP,515.0963140004023,163,192.168.29.136,50396,success,/documentation,0
1686227210.885791,139839554967232,TCP,270.51661600125954,163,192.168.29.136,50940,success,/documentation,0
1686227215.213203,139839554967232,TCP,40.29099799663527,150,192.168.29.136,50956,success,/,0
1686227215.782459,139839554967232,TCP,138.00912000078824,153,192.168.29.136,50960,success,/api,0
1686227223.533347,139839554967232,TCP,66.58121900181868,155,192.168.29.136,50032,success,/login,0
1686227224.932210,139839554967232,TCP,332.62407399888616,150,192.168.29.141,59764,success,/,0
1686227224.935734,139839546574528,TCP,234.68647499976214,154,192.168.29.141,59772,success,/home,0
1686227224.936561,139839538181824,TCP,247.90377799945418,154,192.168.29.141,59770,success,/home,0
1686227225.058895,139839571752640,TCP,339.66030000010505,150,192.168.29.141,59788,success,/,0
1686227225.311789,139839529789120,TCP,477.5800160023209,154,192.168.29.141,59814,success,/home,0
