1686222589.509275,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686222614.781785,192.168.29.136,51977,21,45517,41
1686222614.797026,192.168.29.136,51977,21,45517,41
1686222614.855710,192.168.29.136,51977,21,45517,41
1686222614.870855,192.168.29.136,51977,21,45517,41
1686222614.920040,192.168.29.136,51977,21,45517,41
1686222614.952215,192.168.29.136,51977,21,45517,41
1686222615.009991,192.168.29.136,51977,21,45517,41
1686222615.036090,192.168.29.136,51977,21,45517,41
1686222615.083004,192.168.29.136,51977,21,45517,41
1686222615.103348,192.168.29.136,51977,21,45517,41
1686222615.172183,192.168.29.136,51977,21,45517,41
1686222615.188192,192.168.29.136,51977,21,45517,41
1686222615.286097,192.168.29.136,51977,21,45517,41
1686222615.302060,192.168.29.136,51977,21,45517,41
1686222615.378551,192.168.29.136,51977,21,45517,41
1686222615.399221,192.168.29.136,51977,21,45517,41
1686222615.415194,192.168.29.136,51977,21,45517,41
1686222615.489923,192.168.29.136,51977,21,45517,41
1686222615.526075,192.168.29.136,51977,21,45517,41
1686222615.546348,192.168.29.136,51977,21,45517,41
1686222615.735190,192.168.29.136,51977,21,45517,41
1686222615.814229,192.168.29.136,51977,21,45517,41
1686222615.850331,192.168.29.136,51977,21,45517,41
1686222615.866537,192.168.29.136,51977,21,45517,41
1686222615.925809,192.168.29.136,51977,21,45517,41
1686222615.941899,192.168.29.136,51977,21,45517,41
1686222615.962865,192.168.29.136,51977,21,45517,41
1686222615.996916,192.168.29.136,51977,21,45517,41
1686222616.035551,192.168.29.136,51977,21,45517,41
1686222616.066994,192.168.29.136,51977,21,45517,41
1686222616.082679,192.168.29.136,51977,21,45517,41
1686222616.234414,192.168.29.136,51977,21,45517,41
1686222616.323881,192.168.29.136,51977,21,45517,41
1686222616.338675,192.168.29.136,51977,21,45517,41
1686222616.387997,192.168.29.136,51977,21,45517,41
1686222616.402806,192.168.29.136,51977,21,45517,41
1686222616.499725,192.168.29.136,51977,21,45517,41
1686222616.521859,192.168.29.136,51977,21,45517,41
1686222616.559854,192.168.29.136,51977,21,45517,41
1686222616.646219,192.168.29.136,51977,21,45517,41
1686222616.878547,192.168.29.136,51977,21,45517,41
1686222616.926912,192.168.29.136,51977,21,45517,41
1686222616.957817,192.168.29.136,51977,21,45517,41
1686222617.028321,192.168.29.136,51977,21,45517,41
1686222617.049939,192.168.29.136,51977,21,45517,41
1686222617.098238,192.168.29.136,51977,21,45517,41
1686222617.118863,192.168.29.136,51977,21,45517,41
