1686214421.215353,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686214478.174511,192.168.29.136,62935,18472,55,84
1686214479.176664,192.168.29.136,45518,18472,56,84
1686214480.178167,192.168.29.136,28103,18472,57,84
1686214481.180256,192.168.29.136,42430,18472,58,84
1686214482.182540,192.168.29.136,1973,18472,59,84
1686214483.183730,192.168.29.136,49325,18472,60,84
1686214484.185704,192.168.29.136,51363,18472,61,84
1686214485.188371,192.168.29.136,19354,18472,62,84
1686214486.190506,192.168.29.136,35732,18472,63,84
1686214487.191452,192.168.29.136,37516,18472,64,84
1686214488.192740,192.168.29.136,43142,18472,65,84
1686214489.194645,192.168.29.136,8831,18472,66,84
1686214490.195822,192.168.29.136,38264,18472,67,84
1686214491.197405,192.168.29.136,40815,18472,68,84
1686214492.199695,192.168.29.136,9319,18472,69,84
1686214493.201745,192.168.29.136,18782,18472,70,84
1686214494.203463,192.168.29.136,53078,18472,71,84
1686214495.204300,192.168.29.136,1872,18472,72,84
1686214496.207089,192.168.29.136,41287,18472,73,84
1686214497.208037,192.168.29.136,20033,18472,74,84
1686214498.210642,192.168.29.136,16697,18472,75,84
1686214499.211475,192.168.29.136,63281,18472,76,84
1686214500.212546,192.168.29.136,23338,18472,77,84
1686214501.214903,192.168.29.136,10785,18472,78,84
1686214502.217585,192.168.29.136,21273,18472,79,84
1686214503.219156,192.168.29.136,48656,18472,80,84
1686214504.220673,192.168.29.136,58375,18472,81,84
1686214505.223377,192.168.29.136,23038,18472,82,84
1686214506.224580,192.168.29.136,13560,18472,83,84
1686214507.226542,192.168.29.136,29424,18472,84,84
1686214508.229174,192.168.29.136,25064,18472,85,84
1686214509.230222,192.168.29.136,45790,18472,86,84
1686214510.233080,192.168.29.136,43733,18472,87,84
1686214511.234317,192.168.29.136,26318,18472,88,84
1686214512.235439,192.168.29.136,38858,18472,89,84
1686214513.235739,192.168.29.136,18375,18472,90,84
1686214514.236358,192.168.29.136,34498,18472,91,84
1686214515.237417,192.168.29.136,36797,18472,92,84
1686214516.238332,192.168.29.136,50361,18472,93,84
1686214517.240771,192.168.29.136,43440,18472,94,84
1686214518.242306,192.168.29.136,36519,18472,95,84
1686214519.243711,192.168.29.136,10913,18472,96,84
1686214520.246112,192.168.29.136,30104,18472,97,84
1686214521.247371,192.168.29.136,57488,18472,98,84
1686214522.248918,192.168.29.136,51595,18472,99,84
1686214523.250986,192.168.29.136,26242,18472,100,84
1686214524.251759,192.168.29.136,63355,18472,101,84
1686214525.255053,192.168.29.136,21875,18472,102,84
1686214526.255682,192.168.29.136,11371,18472,103,84
1686214527.257351,192.168.29.136,57187,18472,104,84
1686214528.260018,192.168.29.136,20314,18472,105,84
1686214529.261135,192.168.29.136,47697,18472,106,84
1686214530.262503,192.168.29.136,34634,18472,107,84
1686214531.264870,192.168.29.136,16706,18472,108,84
1686214532.266761,192.168.29.136,38203,18472,109,84
1686214533.266331,192.168.29.136,43320,18472,110,84
1686214534.268825,192.168.29.136,12080,18472,111,84
1686214535.271435,192.168.29.136,41511,18472,112,84
1686214536.272137,192.168.29.136,39969,18472,113,84
1686214537.273925,192.168.29.136,24345,18472,114,84
1686214538.275696,192.168.29.136,42258,18472,115,84
1686214539.277941,192.168.29.136,39689,18472,116,84
1686214540.279511,192.168.29.136,62976,18472,117,84
1686214541.281982,192.168.29.136,3832,18472,118,84
1686214542.283492,192.168.29.136,11247,18472,119,84
1686214543.285720,192.168.29.136,23783,18472,120,84
1686214544.287836,192.168.29.136,17888,18472,121,84
1686214545.289172,192.168.29.136,64726,18472,122,84
1686214546.291026,192.168.29.136,46544,18472,123,84
1686214547.292040,192.168.29.136,24010,18472,124,84
1686214547.920472,192.168.29.141,811,19109,1,84
1686214548.294481,192.168.29.136,40384,18472,125,84
1686214548.923120,192.168.29.141,11041,19109,2,84
1686214549.294537,192.168.29.136,38075,18472,126,84
1686214549.924438,192.168.29.141,39446,19109,3,84
1686214550.297979,192.168.29.136,36786,18472,127,84
1686214550.927978,192.168.29.141,29199,19109,4,84
1686214551.299855,192.168.29.136,32683,18472,128,84
1686214551.929440,192.168.29.141,39942,19109,5,84
1686214552.300796,192.168.29.136,5795,18472,129,84
1686214552.930167,192.168.29.141,2814,19109,6,84
1686214553.302098,192.168.29.136,40857,18472,130,84
1686214553.932020,192.168.29.141,16373,19109,7,84
1686214554.304933,192.168.29.136,19600,18472,131,84
1686214554.935069,192.168.29.141,27370,19109,8,84
1686214555.306315,192.168.29.136,30090,18472,132,84
1686214555.937075,192.168.29.141,32226,19109,9,84
1686214556.308645,192.168.29.136,6273,18472,133,84
1686214556.939931,192.168.29.141,4057,19109,10,84
1686214557.310498,192.168.29.136,41338,18472,134,84
1686214557.941015,192.168.29.141,54992,19109,11,84
1686214558.311544,192.168.29.136,8820,18472,135,84
1686214558.942853,192.168.29.141,7368,19109,12,84
1686214559.311043,192.168.29.136,28530,18472,136,84
1686214559.944920,192.168.29.141,19648,19109,13,84
1686214560.314782,192.168.29.136,43624,18472,137,84
