1.305983252940914,0.0,273.96325030439704,8.378208626306733,3102.0660969988967,26.513385444435013,nan,nan,nan,nan,nan,0.0,117,0.0,585,5.0,0.0,117,496.7522449867824,3706260,31677.4358974359,0.0,0.0,0.0,nan,0.0,0,UDP,0,1,1,1,117,23.4,0.0,0
1.4470895391173113,0.0,289.0381164317877,7.895127188600862,3519.6358889970725,27.28399913951219,nan,nan,nan,nan,nan,0.0,129,0.0,645,5.0,0.0,129,1226.6565068045563,3537732,27424.279069767443,0.0,0.0,0.0,nan,0.0,0,UDP,0,1,1,1,129,25.8,0.0,0
1.4505190594987682,0.0,287.61146832025383,7.966418357050082,3568.2257039952674,27.660664372056335,nan,nan,nan,nan,nan,0.0,129,0.0,645,5.0,0.0,129,3254.0464766144364,2935512,22755.906976744187,0.0,0.0,0.0,nan,0.0,0,UDP,0,1,1,1,129,25.8,0.0,0
1.4337576624624575,0.0,289.1504781656733,7.964929562863555,3522.244985996622,27.517538953098608,nan,nan,nan,nan,nan,0.0,128,0.0,640,5.0,0.0,128,3994.9256519794894,3494632,27301.8125,0.0,0.0,0.0,nan,0.0,0,UDP,0,1,1,1,128,25.6,0.0,0
1.4539857490678163,0.0,288.5136295154892,8.030768791275174,3595.2749559874064,27.870348496026406,nan,nan,nan,nan,nan,0.0,129,0.0,645,5.0,0.0,129,9413.439269693179,4216784,32688.248062015504,0.0,0.0,0.0,nan,0.0,0,UDP,0,1,1,1,129,25.8,0.0,0
1.4444900016066917,0.0,289.7081213258099,8.074694963129339,3580.0075289989763,27.53851945383828,nan,nan,nan,nan,nan,0.0,130,0.0,650,5.0,0.0,130,1783.3354585251582,4302284,33094.49230769231,0.0,0.0,0.0,nan,0.0,0,UDP,0,1,1,1,130,26.0,0.0,0
1.4371422497502673,0.0,289.50998376685317,8.093305622406445,3610.101077001673,28.20391466407557,nan,nan,nan,nan,nan,0.0,128,0.0,640,5.0,0.0,128,4546.205332880482,5865612,45825.09375,0.0,0.0,0.0,nan,0.0,0,UDP,0,1,1,1,128,25.6,0.0,0
1.4345032121121564,0.0,290.4971253454746,8.043547980920172,3622.0456859955448,28.297231921840194,nan,nan,nan,nan,nan,0.0,128,0.0,640,5.0,0.0,128,4452.6629212016205,5451368,42588.8125,0.0,0.0,0.0,nan,0.0,0,UDP,0,1,1,1,128,25.6,0.0,0
1.4390251352632528,0.0,287.86991157887337,8.219288756647622,3566.1927219989593,27.64490482169736,nan,nan,nan,nan,nan,0.0,129,0.0,645,5.0,0.0,129,3810.2600314941374,4122596,31958.108527131782,0.0,0.0,0.0,nan,0.0,0,UDP,0,1,1,1,129,25.8,0.0,0
1.4440842718617146,0.0,291.0204450004914,8.316912747989912,3612.890114012771,27.791462415482854,nan,nan,nan,nan,nan,0.0,130,0.0,650,5.0,0.0,130,4641.726971414817,3458016,26600.123076923075,0.0,0.0,0.0,nan,0.0,0,UDP,0,1,1,1,130,26.0,0.0,0
1.4534663506932413,0.0,289.1339163939061,8.04019888465573,3584.347135000826,27.785636705432758,nan,nan,nan,nan,nan,0.0,129,0.0,645,5.0,0.0,129,4990.690172058968,3379052,26194.201550387595,0.0,0.0,0.0,nan,0.0,0,UDP,0,1,1,1,129,25.8,0.0,0
1.4413000263690514,0.0,288.89380684382,8.288614960684813,3606.2145629966835,27.955151651137083,nan,nan,nan,nan,nan,0.0,129,0.0,645,5.0,0.0,129,1554.531550289315,3896920,30208.682170542637,0.0,0.0,0.0,nan,0.0,0,UDP,0,1,1,1,129,25.8,0.0,0
1.4378973175738543,0.0,288.82572409725987,8.283296512733132,3564.6419470012916,27.632883310087532,nan,nan,nan,nan,nan,0.0,129,0.0,645,5.0,0.0,129,789.9545119826474,2983876,23130.821705426355,0.0,0.0,0.0,nan,0.0,0,UDP,0,1,1,1,129,25.8,0.0,0
1.449390176985434,0.0,289.21464971447665,8.0704388204888,3542.252409994944,27.24809546149957,nan,nan,nan,nan,nan,0.0,130,0.0,650,5.0,0.0,130,918.4023050091685,3118128,23985.6,0.0,0.0,0.0,nan,0.0,0,UDP,0,1,1,1,130,26.0,0.0,0
1.451846503831648,0.0,288.10519744166265,8.006855833913672,3524.672286996065,27.112863746123576,nan,nan,nan,nan,nan,0.0,130,0.0,650,5.0,0.0,130,1675.370239395834,3504960,26961.23076923077,0.0,0.0,0.0,nan,0.0,0,UDP,0,1,1,1,130,26.0,0.0,0
1.4471451782981357,0.0,287.77932971570755,8.177902698135208,3564.268627002093,27.629989356605375,nan,nan,nan,nan,nan,0.0,129,0.0,645,5.0,0.0,129,1625.921438670418,3573872,27704.434108527134,0.0,0.0,0.0,nan,0.0,0,UDP,0,1,1,1,129,25.8,0.0,0
1.4449525399490324,0.0,288.4466178603709,7.952132151619298,3533.467304003352,27.391219410878698,nan,nan,nan,nan,nan,0.0,129,0.0,645,5.0,0.0,129,4092.2678896597595,3654640,28330.542635658916,0.0,0.0,0.0,nan,0.0,0,UDP,0,1,1,1,129,25.8,0.0,0
