1686230820.630796,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686230831.477437,192.168.29.136,2975,790628283,152464345,5,0,S,512,11879,0,40
1686230831.489758,192.168.29.136,2976,843279557,1747290883,5,0,S,512,18431,0,40
1686230831.564641,192.168.29.136,2977,2037089543,166710354,5,0,S,512,1403,0,40
1686230831.576583,192.168.29.136,2978,1010423149,1405987076,5,0,S,512,52149,0,40
1686230831.582382,192.168.29.136,2979,1137996659,1815766091,5,0,S,512,21088,0,40
1686230831.809909,192.168.29.136,2980,562763122,509316626,5,0,S,512,63169,0,40
1686230831.842322,192.168.29.136,2981,1474990140,2114231250,5,0,S,512,55341,0,40
1686230831.854480,192.168.29.136,2982,230997489,1169174858,5,0,S,512,38778,0,40
1686230831.866042,192.168.29.136,2983,1381695083,1963984680,5,0,S,512,3371,0,40
1686230831.883032,192.168.29.136,2984,1395221481,1976281780,5,0,S,512,662,0,40
1686230831.899743,192.168.29.136,2985,2083733432,619426415,5,0,S,512,18145,0,40
1686230831.911234,192.168.29.136,2986,525262714,1462705972,5,0,S,512,25850,0,40
1686230831.922876,192.168.29.136,2987,1792696002,1352311868,5,0,S,512,7090,0,40
1686230831.939375,192.168.29.136,2988,130133394,215251369,5,0,S,512,40531,0,40
1686230831.950093,192.168.29.136,2989,1974122270,1353248028,5,0,S,512,28565,0,40
1686230831.961003,192.168.29.136,2990,580102491,1916011150,5,0,S,512,39281,0,40
1686230831.971930,192.168.29.136,2991,378484379,1243517642,5,0,S,512,45070,0,40
1686230831.983639,192.168.29.136,2992,735729626,1474515131,5,0,S,512,44493,0,40
1686230831.995149,192.168.29.136,2993,184856752,708726566,5,0,S,512,42246,0,40
1686230832.006762,192.168.29.136,2994,455374984,2103948047,5,0,S,512,5627,0,40
1686230832.018698,192.168.29.136,2995,1354395133,2040197832,5,0,S,512,44802,0,40
1686230832.035708,192.168.29.136,2996,258395978,417976898,5,0,S,512,4160,0,40
1686230832.163079,192.168.29.136,2997,909687707,63189252,5,0,S,512,45951,0,40
1686230832.174877,192.168.29.136,2998,1727689790,193322646,5,0,S,512,5318,0,40
1686230832.343904,192.168.29.136,2999,1804195302,19961268,5,0,S,512,453,0,40
1686230832.355485,192.168.29.136,3000,1548983256,600063759,5,0,S,512,32537,0,40
1686230832.529394,192.168.29.136,3001,1803087837,978548138,5,0,S,512,52931,0,40
1686230832.630422,192.168.29.136,3002,2023940019,1714277765,5,0,S,512,19981,0,40
1686230832.642082,192.168.29.136,3003,1266483412,1899134517,5,0,S,512,40540,0,40
1686230832.658513,192.168.29.136,3004,325527837,207025853,5,0,S,512,39548,0,40
1686230832.669847,192.168.29.136,3005,1360854042,1561420986,5,0,S,512,51984,0,40
1686230832.681822,192.168.29.136,3006,868123014,1819816965,5,0,S,512,33872,0,40
1686230832.693668,192.168.29.136,3007,1838097959,582021024,5,0,S,512,13322,0,40
1686230832.710094,192.168.29.136,3008,2012901124,162227167,5,0,S,512,34183,0,40
1686230832.721597,192.168.29.136,3009,255472011,1966422469,5,0,S,512,59983,0,40
1686230832.733320,192.168.29.136,3010,1998774574,1367922077,5,0,S,512,23191,0,40
1686230832.749682,192.168.29.136,3011,1363120991,1023526266,5,0,S,512,62194,0,40
1686230832.760937,192.168.29.136,3012,1970985051,899982638,5,0,S,512,45411,0,40
1686230832.772720,192.168.29.136,3013,1905880595,18982402,5,0,S,512,21307,0,40
1686230832.784104,192.168.29.136,3014,402019057,344510239,5,0,S,512,35707,0,40
1686230832.916156,192.168.29.136,3015,1002105566,1705364281,5,0,S,512,33425,0,40
1686230832.927782,192.168.29.136,3016,1494906260,426003647,5,0,S,512,42294,0,40
1686230832.938638,192.168.29.136,3017,258200203,116617959,5,0,S,512,32318,0,40
1686230833.044671,192.168.29.136,3018,1232167047,2129519083,5,0,S,512,53044,0,40
1686230833.056248,192.168.29.136,3019,251972889,237507446,5,0,S,512,56393,0,40
1686230833.344931,192.168.29.136,3020,1439223647,88798372,5,0,S,512,47853,0,40
1686230833.356899,192.168.29.136,3021,1079054517,1451919364,5,0,S,512,43630,0,40
1686230833.405364,192.168.29.136,3022,1697433526,1275420767,5,0,S,512,187,0,40
1686230833.417293,192.168.29.136,3023,1882606651,1033817714,5,0,S,512,4479,0,40
1686230833.428818,192.168.29.136,3024,1819430646,1435836771,5,0,S,512,42911,0,40
1686230833.502801,192.168.29.136,3025,1963280494,290458690,5,0,S,512,65273,0,40
1686230833.519863,192.168.29.136,3026,1521067680,1785364950,5,0,S,512,60531,0,40
1686230833.536791,192.168.29.136,3027,751188184,2043565153,5,0,S,512,42543,0,40
1686230833.547797,192.168.29.136,3028,563329712,1128248552,5,0,S,512,1425,0,40
1686230833.558696,192.168.29.136,3029,537698407,1380221441,5,0,S,512,17730,0,40
1686230833.574984,192.168.29.136,3030,331005923,671961441,5,0,S,512,36078,0,40
1686230833.586157,192.168.29.136,3031,1492235516,1751015958,5,0,S,512,407,0,40
1686230833.602553,192.168.29.136,3032,1529507728,1300965836,5,0,S,512,38886,0,40
1686230833.634219,192.168.29.136,3033,319278930,1036088840,5,0,S,512,17364,0,40
